customer_id,company_name,contact_name,email,phone,industry,company_size,customer_tier,signup_date,last_interaction,country,state,city,annual_revenue,support_plan,is_active
4082,Hernandez-Ortiz,Michael Rodriguez,christopher60@example.net,425.531.3381,Finance,3282,Bronze,2024-07-08,2023-09-17,Brunei Darussalam,Colorado,New Kevin,641077,Basic,False
4083,Wade Ltd,James Wade,lewisbrandon@example.org,001-317-418-2702,Finance,8788,Gold,2023-02-09,2024-05-18,Aruba,Pennsylvania,West Kendra,9991978,Standard,True
4084,"Watson, Williams and Cantrell",Alvin Hoffman,stevenhunter@example.net,442.360.7754x8487,Finance,6109,Silver,2024-09-09,2024-09-05,Gibraltar,Oklahoma,North Brittany,8711168,Standard,True
4085,"Berry, Daniel and Moore",Brittany Galvan,nyoung@example.org,222-992-8924,Technology,250,Bronze,2023-10-10,2023-11-09,Namibia,Idaho,Juanberg,3882712,Standard,True
4086,Moore LLC,Brittney Sandoval,michael38@example.org,001-611-876-7525,Education,5626,Gold,2024-06-03,2024-11-13,Fiji,Idaho,Justinfurt,5232833,Enterprise,True
4087,Guzman-Dawson,Alexander Little,npowell@example.org,+1-407-390-7120,Finance,412,Silver,2023-02-03,2024-01-31,American Samoa,California,South Robert,6503802,Basic,True
4088,"Barker, Simpson and Park",Jonathan Mendoza,whitecharles@example.org,692-576-6487x8646,Government,2887,Platinum,2023-03-14,2024-06-24,Sri Lanka,Colorado,East Traciberg,4099221,Premium,True
4089,"Frey, Lopez and Trujillo",James Collier,ovilla@example.net,806-367-8546,Manufacturing,5163,Gold,2024-04-20,2023-03-31,San Marino,Ohio,Williamshire,3287046,Standard,True
4090,"Mccormick, Hayes and Scott",Gregory James,shelia39@example.org,654.821.2708x78869,Finance,8777,Platinum,2023-04-22,2023-05-01,Bangladesh,Oklahoma,New Ambermouth,6416296,Enterprise,True
4091,Young-Wolfe,Tina Haynes,grossmadison@example.com,(442)634-3209x6785,Retail,8223,Bronze,2024-05-07,2023-07-15,Slovakia (Slovak Republic),Arkansas,North David,5075905,Premium,True
4092,Myers Group,Matthew Davis,eric41@example.com,5015373242,Retail,567,Gold,2023-07-17,2024-02-08,Pakistan,Nevada,Gillside,4751451,Enterprise,True
4093,Herrera and Sons,Heather Mills,mmitchell@example.net,(264)547-7776,Manufacturing,5686,Platinum,2024-10-27,2023-03-28,Iraq,Nevada,Stephenberg,7172018,Standard,True
4094,Suarez-Carter,Erica Gibson,woodsdonna@example.com,889.956.5025,Manufacturing,3871,Gold,2024-10-15,2024-02-15,Czech Republic,New York,Johnstonborough,2869453,Basic,True
4095,"Miller, Chavez and Scott",Sandra Campbell,rosekyle@example.net,362-818-9728,Healthcare,6115,Bronze,2024-07-24,2023-10-22,Nauru,Massachusetts,Jonesville,8944362,Premium,True
4096,Lutz Ltd,Samantha Nelson,jeff88@example.org,308-322-7787x20501,Manufacturing,4164,Bronze,2023-10-01,2023-05-19,Malta,Pennsylvania,Lake Crystalstad,125252,Enterprise,True
4097,Stanton-Brown,Joseph Kane,robinsmith@example.org,+1-987-365-2021x47076,Technology,5345,Bronze,2023-06-24,2024-12-26,Singapore,Mississippi,Samanthaburgh,1138897,Basic,True
4098,"Murray, Lewis and Brooks",Jordan Reyes,bhutchinson@example.org,558-236-2046,Education,2288,Bronze,2024-11-13,2023-05-09,Guyana,Colorado,North Laurenview,9881502,Enterprise,True
4099,Atkins Inc,Heidi Vasquez,lopezsusan@example.net,560.537.4923,Technology,8477,Gold,2024-04-06,2023-08-20,Slovakia (Slovak Republic),Utah,South Richard,1480310,Basic,True
4100,Taylor-Scott,Jeanne Buchanan,sblake@example.com,(919)472-1435,Finance,3368,Silver,2023-07-31,2023-03-21,Angola,Arkansas,Michaelstad,3487928,Basic,False
4101,Mills Ltd,Laura Hall,tracyturner@example.org,4774259652,Government,4511,Gold,2024-07-18,2023-09-10,Holy See (Vatican City State),California,Lisatown,174011,Basic,True
4102,Hall-Coleman,Tracy Mitchell,frankvega@example.com,(345)369-7924x468,Government,9943,Silver,2024-12-27,2023-06-27,Bahamas,Nevada,West Timothy,168658,Standard,True
4103,Clark PLC,Erin Gallagher,howardshane@example.com,332.375.3097x5790,Manufacturing,8851,Silver,2023-02-22,2023-07-13,Belize,Tennessee,North Rhonda,8200110,Enterprise,False
4104,Stone-Le,Krista Snyder,tiffany37@example.net,001-822-259-6358x73011,Manufacturing,6886,Silver,2023-04-12,2024-07-01,Lesotho,Florida,Harristown,3522050,Standard,True
4105,Robinson Inc,Audrey Peterson,jesse33@example.org,225.956.4481x7820,Manufacturing,1431,Gold,2024-09-24,2024-06-25,Chile,New Hampshire,North Saraborough,9499304,Enterprise,True
4106,Yoder-Miller,Brian Bell,smithsandra@example.org,895.590.7492,Finance,1441,Gold,2024-07-05,2024-09-12,Madagascar,Michigan,Lewischester,7572413,Enterprise,True
4107,"Williams, Rivera and Duffy",Pamela Wilson,hturner@example.net,001-376-415-2093x217,Healthcare,7072,Gold,2024-05-19,2024-09-09,Svalbard & Jan Mayen Islands,South Dakota,New James,414067,Standard,True
4108,Cardenas Ltd,Pamela Sellers,petersonjuan@example.org,706-975-1515x0909,Education,2725,Silver,2023-04-04,2024-07-27,Uzbekistan,Alabama,Elizabethville,2914397,Standard,True
4109,Ross-Lee,Elaine Rowe,tterrell@example.net,(218)210-6970,Retail,2011,Silver,2024-06-09,2023-11-22,Trinidad and Tobago,New Mexico,West Jack,595445,Basic,False
4110,Donovan-Mcgee,Lauren Harris,smithchad@example.org,(217)798-9123x003,Education,389,Gold,2024-01-04,2024-05-20,Nicaragua,West Virginia,North Amanda,4610633,Premium,True
4111,Lopez-Smith,David Gonzalez,hensleyerica@example.net,626-915-3130x309,Education,8239,Silver,2024-02-03,2024-06-30,Bouvet Island (Bouvetoya),Ohio,Amyville,8976925,Enterprise,False
4112,Williams-Gonzalez,Jason Payne,mhill@example.com,+1-227-255-3427x225,Healthcare,2458,Bronze,2024-02-09,2024-03-26,Gibraltar,New Mexico,Danielsville,7015075,Basic,True
4113,"Harvey, Hurst and Steele",Joseph Scott,janice82@example.org,881.905.1794x2205,Technology,4644,Silver,2023-12-30,2023-10-20,Mexico,Vermont,New David,1060972,Standard,True
4114,Vincent and Sons,Victoria Lloyd,williamsjoshua@example.org,+1-439-928-8534x118,Healthcare,4306,Bronze,2023-09-01,2024-05-11,Slovakia (Slovak Republic),Virginia,South Michelleville,491561,Premium,True
4115,Taylor Group,Christopher Dickson,sara05@example.org,001-319-347-6983x3282,Education,5909,Platinum,2023-08-01,2024-03-12,Armenia,Indiana,Williamsview,2494835,Enterprise,True
4116,"Hernandez, Rodriguez and Lee",Tommy Watkins II,cwatts@example.net,315-798-1919,Finance,3656,Gold,2023-06-22,2024-03-14,Svalbard & Jan Mayen Islands,Louisiana,Kennethview,5100083,Enterprise,True
4117,"Smith, Ruiz and Webb",David Roberts,halljessica@example.net,(338)529-7822x918,Manufacturing,5373,Gold,2023-06-15,2023-12-12,Faroe Islands,Montana,Karabury,7026163,Premium,True
4118,"Williams, Howard and Franklin",Lauren Smith,sherry17@example.net,638-516-4842,Retail,8522,Platinum,2024-05-22,2024-12-07,Morocco,New Jersey,Jasonborough,3592767,Standard,True
4119,Roberts Group,Rebecca Bush,brittney62@example.org,389.616.9746,Finance,8280,Gold,2024-04-09,2023-11-15,Lithuania,Oregon,New Bonnie,914404,Basic,True
4120,"Jones, Jimenez and Humphrey",Douglas Green,mroth@example.org,001-295-374-7214x77076,Manufacturing,6532,Bronze,2024-07-06,2024-01-08,Belgium,Kentucky,North Nicolas,6398932,Premium,True
4121,Mendoza and Sons,Ricky Anderson,jameshall@example.org,001-607-726-2341x1239,Healthcare,9490,Silver,2023-08-29,2024-12-13,Bangladesh,Montana,New Angela,603635,Premium,True
4122,Tyler-Houston,Thomas Smith,nancysampson@example.com,372.933.8417x35445,Healthcare,2910,Bronze,2024-06-16,2024-05-16,Belgium,Mississippi,Patrickville,9718275,Premium,True
4123,Castillo-Allison,Steven Freeman,ashley86@example.org,+1-568-993-0073x8722,Finance,952,Silver,2024-01-27,2023-07-28,Bulgaria,Maine,North Nicole,2012960,Premium,True
4124,Richardson-Perez,Trevor Davis,gracewiggins@example.org,001-359-854-5470,Government,563,Platinum,2023-04-08,2024-12-26,Lebanon,North Carolina,Brooksmouth,6770355,Enterprise,True
4125,Harris-Collins,William Jackson,brandonwoods@example.net,978.715.0676,Education,1542,Gold,2024-08-26,2024-08-26,Argentina,Rhode Island,South Mitchell,4775308,Premium,True
4126,Williams Ltd,Kyle Sellers,jessicagibson@example.net,960-252-1021x784,Government,620,Platinum,2023-10-28,2023-06-21,New Caledonia,Vermont,Port Thomasfort,9251218,Basic,True
4127,"French, Cantrell and James",Jennifer Hoover,ewilson@example.com,+1-549-343-5331x366,Manufacturing,275,Platinum,2024-10-21,2023-07-29,Philippines,Kansas,Christinehaven,5777926,Basic,True
4128,"Taylor, Burns and Smith",Samantha Carroll,richardhoffman@example.org,001-305-664-0239x28919,Retail,6597,Platinum,2023-11-02,2023-07-07,Togo,New York,Rogersbury,9121001,Standard,True
4129,Avery LLC,Susan Robertson,mweber@example.com,001-323-813-6281x41593,Government,3445,Bronze,2024-03-26,2024-03-28,Bangladesh,New Mexico,Jonesmouth,8802471,Enterprise,True
4130,Hunter-Brown,Jennifer Reed,slopez@example.com,3492154636,Healthcare,5281,Silver,2023-08-26,2023-04-27,Pitcairn Islands,California,New Robert,3198188,Enterprise,True
4131,"Soto, Johnson and Rivera",Chris Kelly,ebell@example.com,+1-224-490-6365x90930,Retail,1722,Bronze,2023-10-16,2024-11-14,Comoros,Iowa,Lake Tiffany,3854806,Enterprise,True
4132,Watts-Davis,Desiree Torres,wrichardson@example.net,924.475.3973,Technology,9830,Bronze,2024-11-18,2023-12-20,Ethiopia,Arkansas,Port Teresaport,3806147,Enterprise,True
4133,"Walker, Burnett and Ochoa",Dennis Watson,angela68@example.com,+1-869-913-8047x5384,Retail,9152,Platinum,2024-10-22,2024-10-03,Kenya,Maine,Laurenfurt,7312151,Premium,True
4134,Acosta-Welch,Amanda Lawson,moniquefrey@example.org,001-458-446-5536x17338,Finance,9311,Gold,2023-08-01,2023-09-10,Guernsey,Georgia,Port Nicoleside,1065520,Premium,True
4135,Taylor Inc,Jenny Soto,audrey29@example.com,+1-247-743-4853x1580,Technology,5479,Gold,2024-03-11,2023-06-27,Luxembourg,West Virginia,Letown,3203463,Premium,True
4136,"Avila, Aguilar and Lawrence",Amanda Brooks,hmckinney@example.net,269-322-5877x68586,Finance,9303,Bronze,2024-05-28,2023-09-11,Poland,Alabama,Lake Allison,638369,Enterprise,False
4137,Golden Inc,Robert Garcia,freemanmichael@example.org,319.976.9448,Retail,7782,Gold,2024-05-14,2023-09-09,Haiti,Minnesota,North Oliviamouth,7167432,Basic,True
4138,"Lawson, Martinez and Allen",John Harrison,esmith@example.net,(246)477-7407x24488,Education,738,Platinum,2023-10-17,2024-05-16,Slovenia,New Jersey,New Jesusshire,1571702,Basic,True
4139,Cervantes-Gonzalez,Sarah Johnson,zimmermanronald@example.net,5227838498,Healthcare,3806,Gold,2024-04-02,2024-07-27,Heard Island and McDonald Islands,Missouri,Lake Brooke,6399297,Enterprise,True
4140,Henderson-King,Anthony Taylor,kimberlyparker@example.com,347.974.2450x697,Technology,9901,Bronze,2023-05-10,2023-11-19,Czech Republic,Delaware,Martinezland,400127,Premium,True
4141,"Harris, Le and Jackson",Jo Mendoza,mcknighthannah@example.net,001-780-596-3389x9995,Government,8299,Silver,2023-09-12,2024-12-03,Turkmenistan,California,West Aaron,7420286,Basic,True
4142,"Lindsey, Adams and Williamson",Kelly Wallace,rachelsmith@example.com,001-834-335-3302x0568,Education,4888,Gold,2024-09-22,2024-05-15,Argentina,North Carolina,North Laurachester,2780390,Enterprise,True
4143,"Harrison, Case and Smith",Matthew Johnson,kristenwalker@example.com,886-907-4863,Healthcare,4449,Bronze,2023-06-15,2023-06-14,Bulgaria,Idaho,Stephanieberg,3708892,Basic,True
4144,Jones-Mueller,Julie Barr,lisamiller@example.org,9397490445,Government,5598,Platinum,2023-04-24,2023-04-26,Nigeria,West Virginia,Cobbville,2918185,Premium,True
4145,Williams-Smith,Tristan Oneal,markroman@example.net,651.663.6708x3946,Retail,9693,Gold,2024-03-02,2023-11-27,Korea,Wyoming,Tatetown,5028550,Standard,True
4146,Young-Lopez,Gary Brown,michelle71@example.com,001-606-829-0088x5197,Healthcare,5441,Bronze,2023-05-07,2023-05-12,Syrian Arab Republic,Wyoming,Rosston,7506359,Enterprise,True
4147,Morrow-Gillespie,Scott Harrell,joseph99@example.com,001-658-825-3021,Education,9168,Silver,2023-01-22,2023-06-02,Kuwait,Tennessee,Gomezchester,5061325,Basic,True
4148,"Russell, Gonzalez and Bond",Anthony Jones,janice09@example.net,933.451.4013x05046,Education,5036,Silver,2024-02-26,2023-02-27,Norfolk Island,Delaware,North Robertborough,7823290,Basic,True
4149,Duarte and Sons,Dustin Peters,patrick50@example.net,+1-339-656-7592x431,Healthcare,1318,Bronze,2024-02-23,2023-09-02,Congo,New Jersey,Andersonstad,1094941,Enterprise,True
4150,Brown-Smith,Katherine Hunter,duncancarol@example.org,+1-605-722-6539x7462,Healthcare,3465,Bronze,2023-06-28,2024-11-07,Botswana,Kentucky,Mcdonaldmouth,7922051,Basic,True
4151,"Austin, Reynolds and Christian",Cody Nixon,lauramarshall@example.org,(228)209-6724,Finance,2406,Bronze,2024-08-12,2023-11-27,Bolivia,South Carolina,North Nicoleborough,3749115,Basic,True
4152,Henderson-Guzman,Mrs. Monica Rodriguez,kevin72@example.com,001-992-964-0927x628,Education,3424,Gold,2024-11-04,2023-06-12,Niger,North Carolina,North Kristen,6798282,Standard,False
4153,Lopez-Harrison,Pamela Smith,traviskelly@example.com,200-371-2421,Government,5323,Bronze,2024-07-12,2024-05-24,Puerto Rico,New Mexico,Curtisstad,7778842,Basic,True
4154,Hoffman-Gross,Lisa Kline,karenwaller@example.com,428-450-4650,Technology,9198,Platinum,2024-11-23,2023-10-10,Panama,West Virginia,North Kimberly,144232,Enterprise,True
4155,Webb and Sons,Samantha Barber,jeffrey19@example.org,+1-656-453-4298x756,Finance,7929,Platinum,2023-06-02,2024-09-12,Malawi,New Hampshire,Jessicaberg,2587338,Enterprise,True
4156,"King, Anderson and Lewis",Drew Taylor,davidblevins@example.org,+1-408-746-5012x727,Manufacturing,9629,Silver,2024-03-03,2023-09-18,Vietnam,South Carolina,Stephanieburgh,4229178,Standard,True
4157,Gutierrez-Ward,Ricky Cooper,bthomas@example.com,285.862.5564x5776,Finance,5099,Bronze,2024-02-13,2024-03-28,Oman,Maine,West Rachel,4115865,Premium,True
4158,Edwards LLC,Stuart Long,nathaniel70@example.com,494-498-5531,Education,7094,Platinum,2024-04-11,2024-10-31,Liberia,New Mexico,New Brittany,1977130,Premium,True
4159,Murphy-Roach,Joseph Garcia,mhunt@example.com,9266859736,Education,6021,Gold,2024-06-07,2024-05-08,Guernsey,South Dakota,New Amanda,8527621,Basic,True
4160,"Boyd, Hernandez and Lewis",Randall Gaines,markberry@example.net,+1-567-927-2929x110,Government,443,Gold,2024-11-10,2024-07-30,Paraguay,Alabama,Roberttown,4570275,Premium,False
4161,Greene-Gonzalez,Kelly Woods,freemantracy@example.com,641-440-6171,Government,5863,Gold,2024-05-24,2024-01-23,Palau,New Jersey,South Joe,2839144,Premium,True
4162,Fleming-Conley,Jenna Valencia,elizabethroach@example.com,615-419-9583x06374,Finance,7004,Bronze,2024-04-12,2023-10-31,Gambia,New Mexico,Garciamouth,3646638,Basic,True
4163,"Bryan, Martin and Harmon",Samuel Palmer,tcalderon@example.org,+1-594-277-3742x147,Healthcare,4807,Platinum,2024-11-15,2024-08-31,Nicaragua,Idaho,Mccoyville,9214853,Standard,False
4164,Guzman LLC,Mr. Daniel Duncan,sorozco@example.org,001-523-327-4656x0051,Finance,5443,Platinum,2023-12-04,2024-11-18,Bolivia,Utah,East Davidberg,7557996,Premium,True
4165,"Williams, Gutierrez and Nguyen",Matthew Hernandez,ryanvasquez@example.org,6599111425,Education,9747,Platinum,2024-10-08,2023-01-04,Cocos (Keeling) Islands,New Hampshire,West Denisetown,198343,Enterprise,True
4166,Chapman LLC,Travis Mcdonald,hallmichael@example.net,769-534-0127x799,Education,5474,Bronze,2023-05-19,2023-02-16,Samoa,West Virginia,North Cody,3403820,Enterprise,True
4167,Simpson Group,John Hogan,heaton@example.com,+1-293-216-9886x7897,Government,7347,Bronze,2023-03-11,2023-02-22,Kenya,Utah,Owensfurt,1038002,Enterprise,True
4168,Davis-Reed,Robert Smith,james81@example.com,800-794-2663x84531,Technology,8353,Silver,2024-05-23,2023-06-03,Poland,California,Chandlerville,6517322,Standard,False
4169,Henry Ltd,Lisa Dixon,xhall@example.org,+1-541-659-9686,Technology,1779,Platinum,2023-07-16,2023-11-18,Ghana,Iowa,Jenkinsland,8040745,Premium,True
4170,"Daniel, Fry and Sanchez",Jonathan Thomas,jacob55@example.net,+1-367-275-2499,Healthcare,3256,Platinum,2023-06-27,2023-06-25,United Kingdom,Mississippi,New Jessicafort,2552790,Premium,True
4171,Martin-Sanders,Sandy Gutierrez,zbrown@example.net,(807)445-1287,Education,3337,Silver,2023-11-09,2023-10-14,Zimbabwe,Washington,Patrickfurt,4203005,Standard,True
4172,"Bradley, Martinez and Murphy",Jay Rodriguez,tammypotter@example.net,524.582.1943x6815,Retail,1952,Silver,2023-01-11,2024-03-07,Iran,Vermont,Perryfort,2125540,Standard,True
4173,White Inc,Lisa Williams,wilsonlouis@example.org,+1-282-984-0816x98286,Manufacturing,5986,Bronze,2023-11-06,2024-09-17,Costa Rica,Oregon,Markview,913403,Enterprise,True
4174,"Jones, Martinez and Morales",Gordon Webb,iwashington@example.com,225.669.2671x872,Government,6297,Gold,2024-03-31,2023-07-28,Netherlands Antilles,Nevada,East Christineport,318727,Enterprise,False
4175,Johnson Ltd,Frederick Pena,kelly69@example.org,001-520-796-6408x771,Government,2102,Gold,2023-03-25,2023-06-16,Luxembourg,Indiana,North Anna,2719697,Standard,True
4176,Reyes PLC,James Taylor,michele42@example.net,372-821-5522x359,Finance,1942,Gold,2024-07-07,2024-12-14,Nepal,Idaho,South Stevenburgh,5000575,Premium,True
4177,"Pearson, Wells and Scott",Kimberly Aguilar,darrelltaylor@example.org,001-584-978-3007x33248,Government,1592,Gold,2024-10-07,2023-07-03,Bangladesh,Wisconsin,Johnsonhaven,220867,Standard,True
4178,Arellano-Davis,John Smith,sreed@example.com,(531)503-1730,Healthcare,8673,Silver,2023-10-27,2023-03-09,South Georgia and the South Sandwich Islands,Maryland,South Brandyburgh,7039705,Premium,True
4179,Tyler and Sons,Diane Wright,johnbaker@example.org,4985104957,Education,4015,Gold,2024-08-23,2024-08-16,Timor-Leste,New Mexico,Port Carriemouth,8445743,Basic,True
4180,"Hunt, Lopez and Graves",Beth Medina,jessica26@example.com,(233)953-1128x08547,Finance,2964,Bronze,2023-03-07,2024-03-08,Namibia,North Carolina,Karabury,978630,Premium,True
4181,May LLC,Lisa Rodriguez,ibrown@example.org,(582)403-9663x45316,Government,1153,Bronze,2024-08-17,2024-11-08,Gibraltar,Ohio,Port Jasmine,8976660,Enterprise,True
4182,Cortez-Shah,Emily Ortiz,susanreeves@example.net,669.225.1784x8625,Manufacturing,8625,Silver,2023-03-19,2024-03-08,Sri Lanka,Alaska,West Johnside,2975364,Standard,True
4183,"Hernandez, Hart and Escobar",Andrew Davis,hernandezmark@example.com,001-419-657-8816x000,Technology,632,Platinum,2023-04-01,2024-12-30,Nicaragua,Arizona,East Laurie,9562006,Basic,True
4184,"Kent, Mccullough and Bryant",Amy Allison,sophiaguerrero@example.com,269-658-5246,Finance,8233,Bronze,2024-01-29,2023-03-09,Norfolk Island,Washington,New Anthonyfort,9496683,Premium,True
4185,Murphy-Lopez,Jack Little,mcneilwendy@example.net,001-296-313-7299x7704,Technology,6948,Silver,2023-10-31,2024-06-23,Azerbaijan,Indiana,Ryanmouth,2714838,Premium,False
4186,Walker-Moran,Adam Becker,amanda45@example.net,(467)729-9429x77578,Finance,1071,Gold,2023-06-11,2024-03-24,Zimbabwe,Ohio,Howardville,4603026,Enterprise,True
4187,Christian Inc,Amy Wilson,joshuahernandez@example.org,001-221-531-3865,Healthcare,4792,Platinum,2023-06-30,2023-11-06,Jamaica,Washington,New Susan,9779575,Enterprise,True
4188,Duke PLC,Scott White,abigail59@example.org,293-850-9842,Technology,9820,Platinum,2024-06-08,2024-06-18,China,Wyoming,Lake Kaitlin,980390,Premium,False
4189,"Henry, Williams and Turner",Robert Bishop,bward@example.com,916-781-4406x1557,Healthcare,9128,Bronze,2023-02-25,2023-12-27,North Macedonia,North Dakota,Gregoryshire,8786873,Basic,True
4190,Berry Inc,Joseph York,rebecca24@example.com,001-227-965-6465x3140,Finance,9100,Platinum,2023-05-14,2023-01-02,Rwanda,Connecticut,Ellenchester,1718590,Basic,True
4191,Hopkins Ltd,Michael Kim,carolyn32@example.com,001-435-910-8063,Healthcare,1072,Gold,2023-05-05,2024-11-03,Andorra,Alaska,Port Richard,3694713,Enterprise,True
4192,"Gallegos, White and Chang",Alexandra Sutton,riverajulia@example.net,676.427.2603x8073,Finance,3405,Silver,2023-03-31,2023-12-03,San Marino,Iowa,Wendyhaven,6828074,Basic,True
4193,Collins Inc,James Duncan,amandacarey@example.org,+1-407-938-0884x8738,Manufacturing,5875,Platinum,2024-03-21,2024-05-23,Haiti,Rhode Island,North Adamfort,3054178,Basic,False
