lead_id,company_name,contact_name,email,phone,title,company_size,industry,lead_source,campaign_id,assigned_rep_id,lead_score,status,created_date,last_activity,converted_date
8454,Hinton-Miller,Michael Chavez,bwyatt@example.net,519-771-4525x128,Mining engineer,8590,Technology,Social Media,13.0,49.0,21,Contacted,2024-11-02,2023-02-23,
8455,Gomez Inc,Taylor Barber,amandaschneider@example.net,417.381.7700,General practice doctor,9953,Technology,Referral,,15.0,57,New,2024-09-24,2023-01-19,
8456,Miller-Kelly,Tracy White,abautista@example.org,935-647-6963,"Production designer, theatre/television/film",3418,Manufacturing,Email Campaign,19.0,,51,Converted,2024-10-19,2024-04-29,2024-08-23
8457,"Powell, Garcia and Murphy",Tyler Dixon,pricemarie@example.com,512-271-3655,"Nurse, learning disability",6209,Education,Cold Call,,36.0,25,Disqualified,2024-03-19,2023-08-22,
8458,Wilson Inc,Mrs. Veronica Riley,tmontes@example.com,639.877.1537x4122,Editorial assistant,3205,Finance,Partner,1.0,19.0,55,Converted,2024-12-16,2023-01-05,
8459,Shaw-Suarez,Amber Brown,bcurry@example.net,+1-823-229-1457x9724,"Therapist, occupational",2714,Finance,Cold Call,,9.0,17,Qualified,2024-08-06,2024-02-23,
8460,Cantu Inc,Jason Morton,ntaylor@example.org,258-671-7649x2698,Radio broadcast assistant,6028,Education,Partner,7.0,11.0,53,Qualified,2024-11-05,2024-05-26,
8461,Porter LLC,Craig Baker,lewismichelle@example.net,486.870.9920x3394,Herpetologist,3566,Manufacturing,Partner,10.0,40.0,12,Contacted,2023-05-01,2023-10-30,
8462,"Bowman, Wise and Miller",Marie Torres,kevinmartin@example.org,(976)670-6672x02260,Dancer,3457,Manufacturing,Trade Show,,,45,Converted,2023-03-07,2024-10-16,2024-06-08
8463,Garrett-Hoffman,Douglas Moreno,dmalone@example.com,001-437-550-3377x248,"Programmer, systems",4424,Retail,Partner,,33.0,6,Contacted,2024-08-06,2023-04-23,2024-05-02
8464,"Alvarez, Taylor and Castro",Christopher Charles,sarah07@example.org,(340)574-7642,"Engineer, aeronautical",1004,Finance,Trade Show,13.0,,47,Disqualified,2023-07-02,2024-01-03,
8465,"Fernandez, Robles and Martinez",Maria Wall,sancheznicholas@example.org,225.764.6116x224,Production manager,6694,Manufacturing,Cold Call,1.0,24.0,40,Qualified,2024-11-28,2024-08-03,
8466,Brennan-Saunders,Larry Gilbert,pwhite@example.org,+1-931-693-6037x9212,Operations geologist,5891,Education,Partner,,3.0,87,Converted,2024-07-21,2024-09-28,2023-01-19
8467,Mack-Chen,Lynn Cameron,annettechen@example.net,856.535.3911,Data processing manager,3814,Education,Trade Show,11.0,11.0,60,New,2024-02-03,2023-05-28,
8468,Odonnell PLC,Robert Williams,esmith@example.com,308.360.1256,"Nurse, learning disability",761,Healthcare,Email Campaign,12.0,,52,New,2023-05-09,2023-07-21,
8469,Baldwin LLC,Tamara Carroll,icox@example.com,6896815731,"Programmer, applications",1147,Education,Email Campaign,12.0,,4,New,2023-12-15,2023-11-27,
8470,Simmons PLC,Matthew Thornton,juliematthews@example.com,(773)473-9039,Clinical biochemist,7783,Retail,Cold Call,3.0,45.0,56,New,2023-05-26,2023-10-23,
8471,"Bailey, Archer and King",Faith Fletcher,alex16@example.com,455.678.2232x7069,Arts administrator,7809,Technology,Social Media,10.0,,69,Contacted,2024-10-01,2024-08-19,2024-01-27
8472,"Bennett, Morrow and Vasquez",John Jones,geraldmerritt@example.net,(343)555-0959x35343,"Engineer, broadcasting (operations)",8355,Manufacturing,Partner,,37.0,41,Qualified,2023-09-19,2023-07-10,2024-12-17
8473,Hubbard-Wilson,Brian Meza,maxwelldowns@example.net,352.221.9957x56422,Materials engineer,7086,Education,Social Media,1.0,9.0,66,Converted,2024-10-28,2023-12-16,
8474,Rios Group,Julian King,sarah46@example.org,+1-423-963-1568x18293,"Designer, television/film set",6508,Healthcare,Email Campaign,,7.0,28,Disqualified,2023-11-13,2023-02-15,
8475,"Robertson, Flores and Morse",Miranda Cooper,shelleynorris@example.org,(620)323-8167x4466,Solicitor,5222,Finance,Website,7.0,40.0,41,Disqualified,2024-07-30,2023-04-07,
8476,"Williamson, Douglas and Savage",Bethany Navarro,stacie16@example.org,501.435.5897,Media planner,2345,Manufacturing,Social Media,,,19,Converted,2024-02-11,2023-05-08,2023-08-29
8477,Payne-Perez,Hannah Moore,jperez@example.com,+1-988-298-2714x137,Recycling officer,607,Retail,Website,6.0,25.0,20,New,2023-10-28,2024-10-11,2023-09-08
8478,Carroll LLC,Melvin Alexander,levinekristina@example.net,(601)726-8956x2493,Field seismologist,3254,Manufacturing,Social Media,15.0,37.0,34,Converted,2023-05-05,2023-12-17,
8479,Adams-Andersen,Bradley Wilson,sferguson@example.org,409-405-4558,Regulatory affairs officer,8320,Education,Social Media,,8.0,57,Converted,2024-02-10,2023-07-28,
8480,Stephens LLC,Charles Grimes,catherine70@example.org,001-853-569-7762x53575,Tourist information centre manager,8316,Technology,Website,19.0,11.0,23,Converted,2023-11-09,2023-09-14,
8481,Hernandez Inc,Brenda Richards,tkelley@example.com,(540)454-6907x338,"Engineer, civil (consulting)",5589,Manufacturing,Partner,16.0,20.0,78,Contacted,2023-07-15,2024-05-14,
8482,Barrett-Chang,Suzanne Cox,jessicamitchell@example.org,983-246-6283x89929,Charity officer,2742,Healthcare,Trade Show,18.0,29.0,65,Contacted,2023-07-11,2024-05-11,
8483,Kim LLC,Jill Alvarado,bakerjoseph@example.net,2058966521,IT sales professional,135,Technology,Website,11.0,7.0,100,Qualified,2023-08-09,2024-11-19,
8484,"Perry, Bryant and Mckenzie",Richard Johnson,ginamiller@example.com,303-371-1448,"Buyer, retail",8497,Education,Referral,19.0,36.0,51,Qualified,2024-09-15,2024-06-21,
8485,Hoffman PLC,Heather Young,yreed@example.net,001-680-419-6886x73958,"Surveyor, planning and development",7902,Healthcare,Website,5.0,,78,Qualified,2024-12-07,2024-08-18,
8486,"Mcmahon, Green and Mcdonald",Mary Bean MD,mary83@example.org,+1-221-364-8987x494,Ecologist,1957,Finance,Email Campaign,19.0,37.0,61,New,2024-07-06,2023-03-13,
8487,Henson Group,Andrea Moore,nathan81@example.net,766-828-9504x6995,Chartered loss adjuster,3187,Manufacturing,Referral,12.0,,10,Contacted,2024-03-26,2024-07-22,
8488,Ballard and Sons,George Bailey,savannahsavage@example.com,602.527.1968x777,Television floor manager,3686,Manufacturing,Partner,,40.0,5,Disqualified,2024-05-10,2024-10-22,
8489,"Nichols, Allen and Lara",Tina Cummings,halexander@example.com,668.848.2341,IT sales professional,341,Technology,Social Media,,,4,Converted,2023-01-05,2024-07-11,2024-12-20
8490,Thompson-Watson,Tanya Huff,stephanienicholson@example.org,2542945644,Telecommunications researcher,3487,Finance,Trade Show,2.0,23.0,12,Disqualified,2024-11-20,2023-05-31,2024-12-13
8491,Hicks Group,Michael Sullivan,pwarner@example.org,434-339-2155x5772,"Psychologist, sport and exercise",621,Healthcare,Email Campaign,17.0,50.0,91,New,2023-02-11,2024-08-26,2024-03-15
8492,Jimenez and Sons,Zachary Reyes,stephaniegarza@example.org,429-824-9085,Multimedia specialist,6845,Technology,Referral,6.0,,100,Converted,2023-05-22,2024-06-19,
8493,"Williams, Walsh and Johnson",Sandra Dominguez,vjuarez@example.net,341.889.8034,"Sales professional, IT",6013,Retail,Trade Show,4.0,41.0,40,New,2023-07-20,2024-06-10,
8494,"Hodge, Crawford and Acosta",Jill Mcgee,morrisonshelly@example.com,601-868-6331,Geoscientist,5033,Retail,Cold Call,18.0,4.0,5,Qualified,2024-07-25,2024-06-02,2023-08-21
8495,Kelly-Anderson,Joanna Valencia,johnsonemily@example.net,+1-552-841-4916x0536,Patent attorney,3032,Education,Social Media,12.0,,9,Contacted,2024-01-06,2023-11-28,2024-05-25
8496,"Meyer, Boyd and Stanley",Jennifer Hopkins,yharper@example.org,718.757.6459x44721,Ship broker,4926,Healthcare,Social Media,,,24,Converted,2023-03-25,2023-02-22,2023-06-18
8497,Thomas Group,Nicole Harris,paulaobrien@example.com,589.630.3750x5010,"Investment banker, corporate",8450,Finance,Website,10.0,13.0,5,Qualified,2024-04-29,2024-03-08,
8498,Jacobs-Shaw,Jeffrey Dominguez,garzachristopher@example.net,(508)900-4954,"Investment banker, corporate",8987,Retail,Website,8.0,16.0,37,Converted,2023-01-20,2023-09-16,
8499,Lee Inc,Jose Turner,john28@example.com,001-386-874-3390x037,Television/film/video producer,4960,Finance,Referral,8.0,44.0,12,Converted,2024-10-22,2023-11-09,
8500,"Cochran, Mccarthy and Neal",Dylan Thompson,ross36@example.net,+1-972-318-7006,Artist,3752,Finance,Social Media,14.0,31.0,94,Qualified,2023-09-22,2024-02-16,2023-07-30
8501,Daniels LLC,Martin Rodriguez,wellsrachel@example.net,001-851-819-5727x64368,Research scientist (physical sciences),9018,Manufacturing,Website,16.0,39.0,96,Qualified,2023-09-13,2023-01-27,
8502,Brown Ltd,Kayla Brown,michaelthomas@example.com,+1-284-571-6423x9425,"Nurse, adult",7083,Retail,Cold Call,12.0,43.0,76,Disqualified,2023-05-26,2024-10-23,2023-02-01
8503,Williams-Nichols,Anita Garcia,jamespetersen@example.net,3702331162,Insurance account manager,4249,Finance,Social Media,16.0,21.0,66,Disqualified,2023-11-12,2024-08-30,
8504,"Dennis, Jones and Anderson",Andrew Douglas,durhamstephen@example.com,610.499.2245,"Buyer, retail",7983,Retail,Website,,,79,Qualified,2023-09-23,2024-06-18,
8505,"Bennett, Moses and Mejia",Jonathan Stout,hilljeffrey@example.com,469.719.4330x84709,"Teacher, English as a foreign language",8406,Healthcare,Referral,,15.0,7,Qualified,2024-04-15,2024-12-08,
8506,"Thompson, Wiggins and Moss",Terrence Arroyo,hcole@example.com,880-431-9033,"Civil engineer, contracting",9504,Technology,Cold Call,18.0,25.0,88,Disqualified,2023-09-19,2023-06-13,
8507,Adkins-Bradford,Donna Hill,shannonbowman@example.org,(848)529-1838,"Designer, multimedia",3445,Education,Email Campaign,,26.0,75,New,2024-05-09,2023-04-19,
8508,Wise Group,Courtney Hines,nina71@example.net,614-393-6453x128,Fast food restaurant manager,865,Technology,Website,14.0,45.0,34,Disqualified,2023-04-23,2024-09-25,2024-12-15
8509,"Cervantes, Reyes and Becker",David Hall Jr.,shannon47@example.com,(299)473-0861,Systems developer,6161,Education,Website,,,4,New,2024-04-10,2024-12-20,
8510,"Rocha, Rodriguez and Fletcher",Taylor Figueroa,amberchen@example.com,001-499-544-4000x8544,Investment analyst,8658,Healthcare,Partner,18.0,44.0,30,Disqualified,2024-01-04,2024-05-23,
8511,Miller-Hodges,Kevin Williams,bridgetharris@example.com,+1-527-601-5528,"Research officer, government",8846,Retail,Trade Show,13.0,,65,Contacted,2023-09-29,2024-02-10,
8512,"Hudson, Carlson and Decker",Carl Hart,qware@example.org,530-666-7346x47060,IT sales professional,8660,Retail,Cold Call,,4.0,72,Converted,2023-03-30,2024-03-18,2024-04-30
8513,Arroyo PLC,Kathryn Cooke,elizabeth41@example.net,001-438-782-3868,Chemical engineer,3712,Manufacturing,Partner,,,41,New,2023-10-13,2024-09-25,2023-01-15
8514,Wagner Inc,Rachel Duarte,csavage@example.com,+1-782-626-1228x62739,Retail banker,9577,Manufacturing,Partner,15.0,2.0,12,Disqualified,2024-11-18,2023-06-05,2023-09-28
8515,Thomas Inc,Jim Oneal,murphypeter@example.net,393-948-1811x378,Hydrologist,6443,Education,Social Media,2.0,37.0,30,Disqualified,2024-09-04,2023-12-28,2024-05-24
8516,Smith-Phillips,Carl Roberts,jose67@example.org,+1-770-514-3848x7224,Chartered management accountant,6377,Finance,Trade Show,14.0,34.0,26,Disqualified,2024-01-10,2024-04-29,2024-07-01
8517,"Pineda, Anderson and Reed",Larry Russell,oharris@example.net,+1-262-444-9251x36168,Research scientist (medical),1743,Technology,Website,,40.0,72,Disqualified,2023-12-02,2023-01-25,2023-05-04
8518,Taylor-Coleman,Hannah Williams,wrogers@example.net,(375)839-9902,Chartered accountant,1256,Technology,Social Media,,8.0,24,Qualified,2024-12-01,2023-06-12,
8519,"Randall, Reed and Moses",Michele Melton,ashleyyoung@example.org,205.676.7865x290,Meteorologist,17,Finance,Website,,4.0,14,Converted,2024-04-03,2024-02-10,
8520,Hall and Sons,Michael Chen,jacob59@example.com,+1-378-978-6894x4742,Operational researcher,2266,Healthcare,Partner,,,70,Contacted,2023-08-23,2024-04-07,
8521,"Hunt, Bennett and Fletcher",Rebecca Vargas,madison37@example.org,640.718.8104x82417,Trade mark attorney,9278,Healthcare,Cold Call,,37.0,88,Converted,2024-10-15,2024-10-17,2024-02-08
8522,Carter-Ramos,Gary Gardner,chambersnicole@example.org,512-544-4315x26673,Brewing technologist,1446,Healthcare,Social Media,7.0,39.0,9,Contacted,2023-06-17,2024-12-01,
8523,"Brennan, Morgan and Woods",Sarah Spencer,oedwards@example.com,989-943-0995x7722,Metallurgist,7396,Healthcare,Trade Show,,21.0,83,Disqualified,2024-06-10,2023-03-27,2023-09-02
8524,Wiley and Sons,Wayne Miller,lisa80@example.org,001-277-577-5799x29571,"Teacher, primary school",3886,Healthcare,Referral,14.0,21.0,35,New,2023-02-25,2023-12-09,
8525,Spencer Inc,Lorraine Martin,dpeters@example.com,001-404-533-1158x003,"Therapist, speech and language",2186,Manufacturing,Website,,25.0,60,Converted,2023-06-18,2024-10-14,
8526,Charles-Miller,Dustin Howell,hgarcia@example.org,001-755-801-0702x814,Financial controller,7806,Education,Referral,2.0,36.0,35,Converted,2023-09-28,2023-01-28,
8527,Powers-Nash,Alexandra Estrada,whitneymarquez@example.com,001-365-201-0793x92928,Herpetologist,1581,Education,Email Campaign,11.0,20.0,41,Contacted,2023-03-17,2023-02-20,2024-12-04
8528,"Good, Melton and Rodriguez",Keith Nelson,matthew59@example.org,787-210-3574x4386,Ophthalmologist,8646,Education,Cold Call,19.0,15.0,14,New,2024-12-20,2024-03-26,
8529,Davenport-Barrett,George Bailey,nathanmorse@example.org,+1-796-345-8886x6369,Editorial assistant,887,Manufacturing,Email Campaign,7.0,8.0,7,Converted,2024-07-03,2024-07-03,
8530,Wells-Murphy,Robert Beasley,houseann@example.com,2766988455,Magazine features editor,6465,Retail,Trade Show,14.0,,87,New,2023-11-14,2023-07-10,
8531,Clark Inc,Michael Gibson,natalieharvey@example.org,858-847-9287x266,Radiation protection practitioner,5213,Manufacturing,Referral,3.0,12.0,37,Converted,2023-10-28,2023-07-03,
8532,Molina Group,Brian Craig,charles44@example.net,(377)281-4086,Clinical molecular geneticist,8907,Healthcare,Referral,15.0,20.0,73,Converted,2024-01-20,2024-12-19,
8533,Costa-Davis,Sydney James,sdavidson@example.org,629.489.0437x6827,"Nurse, learning disability",6863,Technology,Website,,27.0,63,Disqualified,2023-03-11,2023-08-11,2024-07-06
8534,Walton Inc,Ann Morales,nicholasrichardson@example.com,+1-822-224-4780x497,Geoscientist,9607,Healthcare,Trade Show,3.0,39.0,59,Qualified,2023-10-07,2024-12-08,
8535,Perez Group,Jonathan Rocha,tylerdonovan@example.net,(639)659-9300x5880,"Scientist, research (life sciences)",2018,Healthcare,Referral,3.0,16.0,92,New,2024-03-08,2023-05-10,
8536,Aguilar Ltd,Dana Stevens,jshaw@example.org,(796)202-9786x8345,"Conservator, furniture",5345,Technology,Social Media,12.0,41.0,77,Contacted,2024-04-03,2024-01-06,
8537,Rice PLC,Barbara Schneider,tammy99@example.net,691.552.5147x6859,"Scientist, research (life sciences)",1540,Technology,Partner,18.0,,24,Qualified,2024-12-13,2024-03-03,2023-02-02
8538,Daniel-Moreno,Keith Lynn,stevenstevens@example.net,(745)944-4054,Advertising account executive,3435,Retail,Cold Call,4.0,30.0,28,New,2023-04-16,2024-02-06,
8539,Johnson-Hayes,George Williams,carollawrence@example.net,223.848.9407x550,Nature conservation officer,5289,Manufacturing,Cold Call,11.0,,62,Disqualified,2023-07-10,2024-11-28,
8540,Thomas-Pierce,Amy Williams,david01@example.org,595-498-2481x39887,Claims inspector/assessor,5128,Finance,Social Media,15.0,9.0,57,Contacted,2023-12-22,2023-05-03,2024-07-09
8541,Nielsen-Anderson,Leon Ward,zrogers@example.net,001-857-443-3112x946,Claims inspector/assessor,1549,Manufacturing,Referral,12.0,34.0,54,Converted,2023-03-16,2024-07-30,
8542,Lopez Group,Gregory Boone,pcruz@example.net,594-894-1347x423,Civil Service administrator,2151,Healthcare,Website,20.0,50.0,83,Qualified,2023-11-01,2023-10-14,
8543,"Rose, Stevenson and Leon",Jeffrey Richards,dguerra@example.net,+1-329-419-6551x0043,Financial planner,5889,Education,Cold Call,5.0,,38,Contacted,2023-07-26,2024-07-11,
8544,Lee-Adams,Courtney Vasquez,sheilariddle@example.com,(269)264-4343,"Surveyor, building control",8230,Finance,Social Media,,6.0,85,Converted,2023-06-30,2024-05-11,
8545,Fields Inc,Trevor Johnson,weeksjeremy@example.com,001-728-588-7852,Music therapist,4145,Manufacturing,Website,2.0,24.0,15,Converted,2024-05-28,2024-06-25,2024-12-25
8546,"Bates, Oconnell and Marshall",Jordan Schroeder,orozcorichard@example.com,859-463-9979x520,Speech and language therapist,3927,Education,Cold Call,10.0,,48,New,2024-03-24,2023-04-12,2023-03-17
8547,Manning-Price,Cody Barrera,hlewis@example.org,+1-914-361-6018,Systems developer,827,Manufacturing,Referral,10.0,45.0,100,Contacted,2024-08-17,2023-09-19,2024-12-28
8548,"Maldonado, Walker and Adams",Mary Rocha,osmith@example.org,211-345-3857x144,Occupational psychologist,4579,Manufacturing,Trade Show,13.0,38.0,86,Disqualified,2023-11-25,2024-04-05,
8549,"Spence, Frazier and Flores",Melissa Miller,justin48@example.net,+1-865-399-6071x415,"Physicist, medical",9818,Finance,Partner,4.0,40.0,97,Converted,2024-09-30,2024-08-09,
8550,"Hickman, Key and Griffin",Dawn Norman,shirley86@example.com,(717)584-9128x7631,Television production assistant,6232,Finance,Email Campaign,,32.0,34,Qualified,2023-03-26,2023-11-29,2024-12-20
8551,Anderson-Garcia,Victoria Glenn,todd14@example.net,001-921-442-7633x80009,Chartered public finance accountant,4685,Retail,Social Media,,,23,Converted,2023-12-19,2023-09-28,2024-04-07
8552,"White, Peterson and Montoya",Carrie Moore,yangjonathan@example.net,366-321-3326x10432,Architectural technologist,4684,Education,Website,5.0,19.0,91,Disqualified,2023-06-13,2023-06-11,
8553,"Jordan, Thompson and Bailey",Edward Sutton,ashley71@example.com,001-413-668-6910x200,Secretary/administrator,4773,Healthcare,Cold Call,12.0,11.0,35,New,2024-05-08,2024-12-29,
8554,Butler LLC,Kimberly Carney,qmcdonald@example.org,001-572-348-0136,Aeronautical engineer,5874,Retail,Social Media,16.0,,50,New,2023-06-20,2023-12-18,
8555,"Mitchell, Zuniga and Anderson",David Carter,raymond46@example.org,+1-633-960-5745x6745,IT trainer,6919,Education,Partner,,2.0,25,Contacted,2023-06-27,2023-01-13,
8556,Jennings Group,Kayla Rhodes,williamsmaria@example.com,(448)294-0498,Warehouse manager,2822,Manufacturing,Referral,17.0,42.0,37,Contacted,2024-05-21,2024-12-08,2023-07-06
8557,Conner PLC,Christy Walton,susan81@example.net,+1-726-670-8900x7761,"Editor, film/video",3361,Technology,Social Media,11.0,5.0,6,Converted,2023-08-28,2024-11-23,
8558,Armstrong PLC,Jason Martinez,drobinson@example.net,9126701586,Magazine features editor,5610,Retail,Referral,11.0,,30,Qualified,2023-04-25,2023-02-17,2023-11-23
8559,Robbins Inc,Thomas Ball,merrittcolin@example.com,(210)439-8879,Chiropractor,3520,Finance,Social Media,4.0,11.0,53,Disqualified,2024-12-17,2023-11-28,
8560,Moore LLC,Henry Watson,wrandolph@example.org,867.788.5828x915,Land,2606,Retail,Email Campaign,1.0,,8,Qualified,2023-07-13,2023-06-19,2024-04-16
8561,Klein-Cameron,Veronica Boyer,alison61@example.com,235-321-8521x2839,Tourism officer,9950,Retail,Website,14.0,36.0,10,Converted,2023-05-29,2024-09-17,2024-03-04
8562,Fisher LLC,Edward Farmer,vhubbard@example.org,589.363.1485x532,Exercise physiologist,9878,Retail,Cold Call,12.0,48.0,74,New,2024-01-16,2024-01-27,
8563,"Brown, Graham and Green",Jessica Powell,gturner@example.org,+1-530-938-0037x00607,Learning disability nurse,7670,Healthcare,Website,4.0,32.0,43,Converted,2024-07-22,2023-05-24,
8564,Smith-Taylor,Karen Anderson,taracaldwell@example.net,685-587-4069,"Engineer, agricultural",3813,Education,Cold Call,4.0,36.0,46,New,2024-12-27,2023-09-08,2024-03-26
8565,Walton-Andrews,Kelly Smith,ghale@example.com,001-331-530-8748x67758,Human resources officer,1368,Technology,Email Campaign,5.0,25.0,30,Disqualified,2024-09-08,2023-06-14,
8566,Leach-Roberts,Evan Lowery,operez@example.com,+1-744-684-9151,Landscape architect,6791,Retail,Email Campaign,8.0,34.0,70,Disqualified,2023-12-08,2023-09-11,
