customer_id,company_name,contact_name,email,phone,industry,company_size,segment_id,customer_tier,signup_date,last_interaction,country,state,city,annual_revenue,decision_makers
3870,Stevenson Group,Laura Cole,fwoods@example.org,(566)632-0277,Education,6039,5,Gold,2024-10-23,2023-05-03,Italy,Idaho,South Ronald,8153332,2
3871,Myers Ltd,Steven Turner,michael07@example.org,357.368.0748,Technology,2262,2,Platinum,2024-02-12,2024-05-20,Mayotte,Missouri,Andersonshire,8303755,7
3872,Glenn Group,Michael Walker,robert41@example.net,+1-600-752-1045x067,Retail,2091,4,Gold,2023-05-05,2023-07-22,United States Virgin Islands,Mississippi,Thompsonburgh,7967825,6
3873,"Mcgee, Jackson and Smith",Alex Williams,xsanchez@example.com,+1-524-948-2737x1052,Finance,7598,3,Bronze,2024-10-19,2024-12-12,Jamaica,Washington,Colintown,3171727,2
3874,"Nunez, Rogers and Baldwin",Douglas Patrick,jennifer85@example.net,936.293.4184,Education,6744,2,Gold,2024-02-29,2023-07-18,Guatemala,Colorado,Lewistown,4683633,1
3875,Mccann-Osborne,Jeremy Campos,robertward@example.com,(441)513-1615,Education,2735,3,Bronze,2023-10-29,2023-11-16,Holy See (Vatican City State),Arkansas,Port Joel,6924674,10
3876,Galvan-Wilson,Tim Maldonado,derek67@example.net,400.220.6029x01588,Healthcare,8081,3,Gold,2023-02-07,2024-09-21,Moldova,Idaho,Port Michaelville,2938379,8
3877,Wood LLC,Dylan Fisher,jenniferpeters@example.com,659-405-8292x41764,Manufacturing,4986,3,Gold,2024-08-11,2024-03-04,American Samoa,Illinois,Amandachester,4269352,2
3878,Brown-Thomas,James Harris,jennifermartinez@example.com,+1-422-817-8631x13011,Technology,3086,2,Silver,2023-01-26,2023-05-28,Mauritania,New Jersey,South Donald,6007912,7
3879,"Evans, Jimenez and Garza",Nathan Davis,alowery@example.net,268.701.2355x926,Technology,1853,2,Platinum,2023-06-19,2024-07-29,Kazakhstan,Arizona,West Stevenberg,9150928,3
3880,Hernandez-Smith,Shannon Arellano,briancarr@example.com,359-351-7177,Manufacturing,7059,3,Silver,2023-09-03,2024-10-16,Western Sahara,Pennsylvania,Port Sarahfort,5473430,9
3881,White Group,Victoria Baker,benjaminmcconnell@example.net,5786329994,Retail,6944,6,Gold,2023-02-22,2024-01-22,Cote d'Ivoire,New Hampshire,South Daniel,2981425,8
3882,Scott Group,Patrick Harrison,cervantessteven@example.net,269-996-1938,Retail,3899,4,Gold,2024-03-31,2024-04-11,Christmas Island,Oklahoma,South Tammymouth,9574143,8
3883,King-Harris,Nicole Smith,lindsaymiller@example.net,(345)865-4252x68202,Healthcare,508,5,Bronze,2023-10-19,2024-10-17,Lesotho,Missouri,Lake Ethan,3577070,2
3884,Murray-Reyes,Mr. James Reid MD,victoriaholmes@example.com,329.673.0964x4917,Retail,6325,1,Gold,2023-07-21,2023-02-13,South Georgia and the South Sandwich Islands,Vermont,Mckenziechester,9947929,2
3885,Acosta PLC,Megan Owen,erikarivera@example.com,740.958.6557x53272,Government,9352,3,Platinum,2024-09-10,2024-06-01,Anguilla,Louisiana,Eugeneburgh,8027602,8
3886,"Baker, Owens and Hudson",Denise Martin,wsullivan@example.com,001-825-421-4541x39489,Retail,4871,2,Platinum,2023-03-12,2024-10-27,Egypt,New Jersey,Elizabethfort,3812570,9
3887,Robinson-Thomas,Chelsea Garcia,xdaniels@example.net,689-575-7312x338,Education,8142,3,Gold,2024-03-20,2023-10-12,Poland,Maryland,Port Mandy,572209,2
3888,"Brooks, Alvarez and Young",John Thompson,jerome76@example.net,225.958.7990x57793,Education,653,6,Silver,2024-02-16,2023-08-24,Suriname,Georgia,Petersonberg,421263,2
3889,"Robles, Gibbs and Benson",Lauren Johnson,lmiller@example.com,412-489-5667x6720,Education,6144,5,Platinum,2023-11-22,2023-01-27,United States Virgin Islands,Missouri,Lake Joshua,8089235,7
3890,Kerr LLC,Michael Campbell,jimmyfoster@example.com,+1-545-975-4360x406,Healthcare,5636,3,Bronze,2024-05-25,2024-12-10,China,Massachusetts,Jamesland,2475827,4
3891,Gordon Group,Jessica Fernandez,evan83@example.net,001-760-878-4334x4881,Retail,8178,6,Bronze,2023-09-19,2023-10-01,El Salvador,New Hampshire,North Saramouth,6661484,10
3892,Walker-Alvarez,Zachary Bauer,colin42@example.org,596.729.2870x81858,Technology,3938,5,Platinum,2023-08-03,2024-06-07,Bolivia,New Mexico,Newmanside,2681516,8
3893,"Gilbert, Espinoza and Little",Teresa Burns,zacharytaylor@example.net,537.269.4633x52544,Retail,2946,4,Gold,2023-12-12,2024-05-05,Luxembourg,Maryland,East Meredith,8042379,10
3894,Khan and Sons,Dr. Michael Dixon DDS,mooremichael@example.com,001-493-675-9519,Government,4114,3,Gold,2023-11-01,2023-03-17,Slovenia,Iowa,Port Angela,5038473,2
3895,Hart Ltd,Diane Garcia,zbrown@example.net,(920)612-7505x47803,Healthcare,3388,5,Gold,2023-11-29,2023-10-20,Aruba,Kentucky,Alexview,6901739,10
3896,Gonzalez PLC,Brandon Brown,matthewrodriguez@example.org,774-921-4731x9694,Technology,5248,6,Gold,2024-08-04,2024-04-28,Costa Rica,Nevada,Jamesmouth,6473235,10
3897,Strickland LLC,Nicole Swanson,ujenkins@example.org,001-452-780-2461,Government,8282,3,Platinum,2024-05-22,2023-03-20,Georgia,Tennessee,Larsonshire,5281350,5
3898,Madden-Haynes,Lauren Bryan,john79@example.com,640-885-1555x65200,Retail,8554,6,Platinum,2024-11-19,2023-03-13,Palestinian Territory,Iowa,New Courtneyhaven,2938236,4
3899,"Becker, Love and Bolton",Travis Espinoza,fsanders@example.org,943-630-3198x3761,Healthcare,5841,5,Bronze,2023-09-22,2023-12-30,Mayotte,Louisiana,Courtneyborough,9235660,2
3900,"Carroll, Evans and Edwards",Monica Sanders,trevinojessica@example.org,(579)262-3501x380,Manufacturing,6692,5,Platinum,2023-05-08,2024-05-04,Myanmar,Idaho,Scottbury,1955605,4
3901,Terry-Schultz,Austin Smith,vwoods@example.net,(267)707-5501,Finance,1736,6,Bronze,2024-06-12,2023-01-09,Togo,Oregon,East Beckyview,6636959,1
3902,Castillo-Lowe,Stephanie Smith,taylorlinda@example.com,986.955.0750,Finance,3308,2,Platinum,2023-07-30,2023-12-01,Nepal,South Carolina,Vickiebury,7781950,6
3903,Horton Inc,Allison Nguyen,dbarton@example.org,001-874-862-4125x304,Technology,2379,1,Silver,2024-05-17,2024-07-26,Saint Lucia,Tennessee,Stevenview,3515359,2
3904,Williams Inc,Kimberly Hutchinson,joann09@example.org,001-475-637-6133,Retail,7901,4,Platinum,2024-12-15,2023-02-18,Lesotho,Arizona,South Stephanieview,878238,8
3905,Baker-Allen,Benjamin Yu,tcoleman@example.com,9788622830,Manufacturing,3334,4,Gold,2023-02-22,2023-03-02,Iran,California,Bellside,6220020,5
3906,Johnson Inc,Jason Huynh,bakerashley@example.com,312.201.0017x4833,Education,6369,1,Gold,2024-07-24,2024-03-18,Congo,Delaware,North Kimberlychester,6171601,7
3907,"Hicks, Hernandez and Jones",Jacqueline Singleton,leslielopez@example.org,(993)461-3361x43913,Government,5965,3,Bronze,2023-10-07,2023-01-09,San Marino,Maine,North Samantha,2072173,1
3908,"Houston, Hancock and Hatfield",Carolyn Kelly,hnguyen@example.net,485.361.4855x8669,Healthcare,8425,3,Silver,2024-10-23,2023-07-21,Czech Republic,North Dakota,Tonyaton,6912161,1
3909,Gonzalez-Nixon,Lucas Moran,wsimmons@example.org,(393)295-3032,Education,8957,5,Bronze,2023-01-27,2024-10-21,Venezuela,Pennsylvania,Lake Colefort,2033349,6
3910,Davenport LLC,Rebecca Ramos,williamsandrew@example.net,226-467-6171x9340,Manufacturing,3072,2,Gold,2024-10-27,2023-08-18,San Marino,Texas,East Frank,4673251,9
3911,Woodward PLC,Timothy Butler,michael01@example.com,889.392.5930x87274,Finance,3067,2,Gold,2023-12-15,2024-11-04,Jersey,Washington,East Danielton,9858049,8
3912,Fisher-Brown,Emily Ward,kimberlygarrett@example.org,001-391-905-1327x94845,Education,2343,3,Bronze,2024-01-27,2024-08-07,Japan,Washington,Gutierrezland,9457475,1
3913,Cantu-Young,Jason Armstrong,harmonstephanie@example.net,458-909-7531x4265,Education,5186,2,Bronze,2023-10-01,2024-12-24,Australia,Rhode Island,Dixonfurt,7987338,9
3914,"Wilson, Washington and Parker",Robert Russell,elijahwilson@example.org,001-205-866-6560,Technology,506,3,Silver,2024-07-08,2024-03-10,Azerbaijan,Idaho,Scotthaven,8394108,2
3915,Alvarado-Fuentes,Claudia Wilson,christian25@example.org,001-905-209-7174x919,Government,7465,6,Silver,2023-04-13,2023-07-13,Myanmar,Ohio,East Amy,6053222,10
3916,Wheeler-Crawford,Derrick Smith,anthony83@example.com,(298)417-2077x1882,Government,7719,3,Silver,2023-07-05,2024-05-15,Lithuania,Georgia,Hendersonview,9506975,7
3917,"Coleman, Gilmore and Smith",Lisa Bowen,lewisbruce@example.net,(499)237-8169x697,Manufacturing,2952,1,Bronze,2024-07-31,2023-08-12,Saint Helena,Kentucky,East Richardstad,4597736,5
3918,Price Ltd,Elizabeth Smith,brandoncurry@example.com,001-492-817-0988x65863,Government,4387,4,Platinum,2023-11-13,2024-11-05,Palestinian Territory,Wyoming,Port Albert,6543110,1
3919,Jackson-Munoz,Mary Mann,carolbrown@example.com,731.817.9654,Manufacturing,901,3,Gold,2024-05-31,2024-07-29,Turkey,Montana,East Sethville,4732602,9
3920,Johnson Ltd,Jeffery Maynard,hbrandt@example.net,(985)591-5659,Technology,8750,6,Platinum,2024-07-05,2023-11-14,Yemen,Illinois,Dennisberg,6118766,1
3921,Gutierrez-Herman,Jennifer Pierce,ewhite@example.net,283.834.4757x2993,Finance,8034,6,Platinum,2024-03-10,2023-04-27,Libyan Arab Jamahiriya,Texas,Lake Michael,7656345,6
3922,Harris LLC,Michael Anderson,michele70@example.com,+1-552-743-3805,Education,1895,1,Silver,2024-11-19,2024-12-15,Bulgaria,Massachusetts,Port Lorimouth,5325001,3
3923,"Gross, Love and Brown",Jeffrey Crosby,malexander@example.com,9784739037,Government,8980,6,Platinum,2024-07-05,2024-05-17,Chile,Oklahoma,Lake Dylan,8141725,7
3924,Barrera-Strong,Drew Charles,ibaker@example.org,+1-930-524-5632,Manufacturing,3191,4,Silver,2024-07-19,2023-10-15,Switzerland,Connecticut,Amberport,4546655,1
3925,"Duncan, Webb and Sanford",Stephen Petersen,fishersusan@example.org,2469349750,Technology,1786,2,Gold,2023-09-16,2024-12-29,Bolivia,Georgia,West Brendastad,7251076,5
3926,"Hester, Brown and Miranda",Michael Brown,jacksonjulie@example.org,833-582-7207x2418,Government,4068,5,Bronze,2023-04-30,2024-02-05,New Caledonia,Louisiana,West Anthonyville,9576154,2
3927,Shea-Kaufman,Louis Mayer,lambertjennifer@example.org,+1-359-235-7694x3856,Education,1803,6,Platinum,2024-10-03,2023-05-19,Turkey,Kansas,South Joannaton,6959932,8
3928,Ray Group,Donna Moore,rebeccagalloway@example.org,+1-946-407-6345x955,Technology,1105,1,Silver,2023-01-24,2023-04-03,Uzbekistan,Maryland,Bryanfurt,4857871,7
3929,"Armstrong, Logan and Norris",Amanda Jones,matthew64@example.com,547-955-8459,Retail,2521,5,Bronze,2024-01-13,2023-10-10,New Caledonia,Ohio,Racheltown,4194424,7
3930,"Ford, Dominguez and Whitney",Brian York,edwardsjohn@example.com,(243)562-8948x40234,Healthcare,3832,6,Silver,2023-07-04,2023-12-29,Fiji,Washington,Davisberg,6176419,8
3931,"Ortega, Bell and Lewis",Wendy Garcia,hawkinskristina@example.com,945-930-4221x566,Finance,599,1,Silver,2023-03-16,2023-05-28,Uganda,Colorado,Pamelaside,7465729,4
3932,Villegas LLC,Amy Floyd,parkerdavid@example.com,925.415.8927x125,Manufacturing,7094,5,Bronze,2023-08-15,2023-03-05,Turkey,Arkansas,South Michaelburgh,1987757,7
3933,Watson Inc,Jacqueline Reed,bwalton@example.org,452.228.2586,Manufacturing,784,4,Platinum,2023-04-03,2023-02-17,Svalbard & Jan Mayen Islands,Nevada,Whitehaven,7683653,2
3934,Williams-Caldwell,Martha Williamson,cynthiaandrews@example.net,339-744-8578,Education,7331,3,Platinum,2024-11-24,2024-09-27,Cook Islands,Pennsylvania,Lake Nicole,7369891,2
3935,Jordan Group,Amanda Davis,emilylarson@example.org,(267)439-3926x49859,Healthcare,6455,4,Gold,2024-11-11,2024-06-08,Gibraltar,Connecticut,Robinbury,6312792,6
3936,Santana and Sons,Allison Davis DDS,lawsonrobert@example.com,533.970.3755x0283,Retail,2662,3,Bronze,2024-01-22,2024-04-14,Togo,Maryland,Port Philiphaven,4243543,9
3937,Fuller PLC,Allen Little,kcruz@example.com,+1-583-392-5824x148,Technology,3755,1,Silver,2024-10-26,2024-05-27,Peru,Minnesota,North Sara,4341740,10
3938,Ramirez-Richardson,Johnathan Mcfarland,nicholas59@example.com,967-653-9474,Finance,9676,6,Silver,2023-08-14,2024-08-19,Tokelau,Idaho,West Tiffany,5820781,10
3939,"Tyler, Garcia and Abbott",Colleen Oconnell DVM,htaylor@example.net,(861)281-3897x2319,Technology,8813,5,Bronze,2024-03-25,2024-09-16,Norfolk Island,Indiana,Collinsville,1162644,5
3940,Dean and Sons,Thomas Brown,moralesralph@example.net,001-703-327-7904x8998,Manufacturing,3422,1,Silver,2024-12-24,2024-12-07,Jordan,New Mexico,Alexanderburgh,229074,2
3941,Morgan-Brock,Catherine Hobbs,colinfleming@example.com,6657375870,Technology,7163,1,Silver,2023-02-22,2023-05-18,Somalia,New Jersey,West Carolyn,2989536,7
3942,Gonzalez-Joseph,Andrea Arnold,cmiller@example.net,+1-489-653-1855x9848,Education,3134,4,Gold,2024-11-02,2024-04-30,North Macedonia,South Carolina,Michaelmouth,1274877,8
3943,Fleming-Scott,Dr. Lauren Brown DDS,jonescassandra@example.net,001-221-362-9806x148,Healthcare,8552,6,Gold,2023-05-25,2023-05-31,Northern Mariana Islands,Delaware,Barkermouth,476475,10
3944,"Caldwell, Jackson and Parks",Madeline Cox,patriciaschultz@example.com,+1-555-364-6774x92231,Manufacturing,5892,1,Bronze,2023-06-02,2023-12-11,Poland,Wyoming,Lake Margaret,4334158,10
3945,Mccall and Sons,Nathan Moore,christianware@example.net,(769)698-9258x701,Finance,8330,3,Bronze,2023-04-11,2023-06-29,Saint Barthelemy,Michigan,Colleenmouth,4832489,10
3946,"Foster, Kidd and Orozco",Raymond Daniels,tiffanystanley@example.com,001-543-862-0588x01901,Healthcare,245,1,Platinum,2023-08-17,2024-08-22,Barbados,West Virginia,West Wendy,9367627,6
3947,Contreras and Sons,Denise Taylor,caleb17@example.net,509-612-3616,Technology,7165,4,Bronze,2023-11-22,2024-08-02,Slovakia (Slovak Republic),Washington,Port Darrell,5858379,10
3948,"Williams, Adams and Prince",Lisa Tate,mitchell16@example.org,(632)747-6489,Finance,8449,1,Platinum,2024-05-11,2024-03-18,Thailand,Indiana,Hughesberg,8891336,8
3949,Taylor-Ballard,Veronica Obrien,tcook@example.org,855-870-2141,Healthcare,5742,6,Gold,2023-06-06,2024-01-31,Kenya,South Carolina,Markhaven,7544825,9
3950,"Smith, Wallace and Richardson",Mrs. Stephanie Garcia,zdavis@example.com,403-930-8392x135,Technology,5886,4,Platinum,2023-06-26,2023-02-20,Oman,Connecticut,Ferrellside,9696009,8
3951,"Johnson, Murphy and Garcia",Lisa Edwards,lisa70@example.net,2058146424,Technology,891,3,Bronze,2023-02-21,2024-11-12,North Macedonia,Alaska,West Johnport,9451908,4
3952,Davis-Robinson,Brenda Hunt,catherinegraham@example.net,001-235-575-7602x42823,Healthcare,4841,6,Platinum,2023-10-11,2024-07-14,Bulgaria,Hawaii,Valenzuelaborough,4215385,10
3953,Garcia Inc,Karen Suarez,vlara@example.net,3517725605,Education,6182,6,Bronze,2024-05-23,2023-03-03,Netherlands Antilles,Illinois,New Michael,5756156,10
3954,Rubio-Elliott,William Case,jason81@example.net,716-289-9766x82498,Government,4040,2,Platinum,2023-03-18,2024-12-21,Ethiopia,New Jersey,East Craigside,7857762,6
3955,Koch Group,Terri Patterson,joshuanelson@example.net,(432)488-1572,Education,4081,3,Bronze,2024-04-17,2024-09-05,Ukraine,North Carolina,Piercehaven,6799048,1
3956,"Holloway, Evans and Parker",Jacob Horn,marksscott@example.net,(377)358-0918,Finance,9134,2,Bronze,2023-07-05,2024-05-24,Pitcairn Islands,Mississippi,Port Christophertown,5116002,9
3957,Buckley LLC,Justin Lopez DDS,ymoses@example.org,+1-446-489-1555,Retail,2727,3,Bronze,2024-11-24,2023-08-31,Haiti,Florida,Jordanton,1835685,8
3958,Cunningham-Perkins,Anita Cummings,fritzrebecca@example.net,+1-798-859-2394x99657,Manufacturing,5609,4,Bronze,2023-11-08,2023-07-11,Somalia,South Dakota,Lake Jeanne,2897204,3
3959,Brown and Sons,Paul Wright,wbennett@example.com,894.890.6804x80510,Healthcare,4017,1,Bronze,2023-02-24,2024-05-19,Dominican Republic,Illinois,New Craig,9139677,1
3960,Solis-Whitehead,Kimberly Bailey,youngnathan@example.net,863.934.7959,Healthcare,5108,1,Bronze,2024-05-04,2023-10-11,Iraq,Kentucky,East Ruth,7083412,1
3961,"Alexander, Sawyer and Hall",Mrs. Kimberly Williams,zbryant@example.net,+1-855-625-4878x021,Finance,560,1,Platinum,2024-04-30,2023-02-06,Uzbekistan,Rhode Island,Keithmouth,6270723,1
3962,Lee and Sons,Kevin Stone,thomas03@example.net,(488)441-9736x4767,Retail,8080,4,Silver,2023-05-08,2023-09-18,Venezuela,North Carolina,West Spencerton,8621964,6
3963,Cherry Group,Zachary White,melissa24@example.com,001-838-524-9937x042,Healthcare,7301,5,Bronze,2024-05-18,2024-10-18,Guadeloupe,Arizona,East Tylertown,4292350,8
3964,Davis LLC,Mackenzie Brock,johnsonchelsea@example.com,717-292-5130x6957,Retail,4440,5,Platinum,2023-10-15,2024-03-19,Albania,Alaska,North Jason,1518796,3
3965,Brown-Haynes,Joseph Lynn,coryrosales@example.net,624.657.3035x174,Technology,1627,4,Gold,2024-05-23,2024-02-21,Andorra,Washington,East Megan,1247836,3
3966,Johnson Inc,Brooke Bennett,elizabeth76@example.org,001-870-450-4585,Manufacturing,1030,6,Silver,2023-01-04,2024-02-01,Cocos (Keeling) Islands,Maine,West Andreafort,2482393,6
3967,"Glover, Wagner and James",Jonathan Thompson,cynthiacooper@example.net,(247)747-4909x794,Government,9226,1,Gold,2023-12-14,2024-01-25,Guam,Delaware,Lake Joelhaven,6754337,8
3968,Ritter-Hardy,Shannon Cox,katelynpatel@example.net,290-341-9557x36971,Manufacturing,8728,4,Bronze,2024-05-11,2023-12-25,Croatia,Texas,Meaganberg,386142,5
3969,Patrick-Marshall,Laura Reed,zhowell@example.org,(745)858-3998,Finance,1508,5,Bronze,2023-05-31,2024-02-28,Hong Kong,Kentucky,South Susan,7424919,1
3970,Short-Perez,Patricia Frazier,ramirezkimberly@example.net,6955451565,Retail,9100,6,Gold,2023-02-21,2023-09-20,Georgia,Tennessee,New Lindseychester,8306445,5
3971,"Howard, Gilbert and Johnson",Amber Taylor,phillip25@example.net,+1-726-334-9715x5134,Retail,68,4,Platinum,2023-02-28,2023-12-28,Nepal,Nebraska,North Andrewmouth,2645301,3
3972,Reynolds LLC,Katherine Hicks,ashley46@example.com,+1-764-756-0015x581,Education,436,1,Platinum,2024-03-07,2023-11-15,Nigeria,Oregon,Halestad,7550533,9
3973,Clayton LLC,Daniel Vargas,gutierrezmary@example.com,688.328.0821,Education,8480,5,Gold,2024-01-28,2024-01-25,Czech Republic,Wyoming,Grahamchester,7737587,3
3974,"Allen, Stewart and Davis",William Bowen,charlessmith@example.com,4136910134,Retail,4171,4,Bronze,2023-05-16,2024-04-06,Macao,Georgia,Loganberg,3923429,7
3975,"Farmer, Harvey and Solomon",Mary Sexton,rebecca55@example.com,001-737-894-8969x930,Retail,8377,2,Bronze,2023-11-13,2024-01-13,Spain,Ohio,Lake Keithfurt,5544853,9
3976,Smith Group,Julie Jackson,earlcarpenter@example.org,736.274.3665x122,Education,6867,5,Gold,2023-07-07,2023-11-27,Panama,Kentucky,Erinport,2884627,2
3977,Love Group,John Rodriguez,melissasanders@example.com,(509)268-3901x4706,Healthcare,2200,1,Silver,2024-10-16,2023-07-06,Congo,Michigan,New Juan,2415689,5
3978,Chang-Morales,Sarah Davidson,rcrawford@example.org,+1-935-225-4395,Retail,9825,5,Bronze,2023-01-22,2024-06-10,New Zealand,Florida,Mathisberg,8868666,1
3979,"Simon, Reed and Miller",Catherine Wright,gloriabarker@example.org,+1-544-652-5328x487,Manufacturing,8132,3,Silver,2024-11-22,2024-10-23,Serbia,Maine,Georgeton,8236933,1
3980,Matthews-Franklin,Justin Patrick,jennifergarcia@example.com,(373)761-1956,Manufacturing,9405,3,Bronze,2024-12-27,2024-02-07,Papua New Guinea,Alabama,Evanmouth,639439,5
3981,Cross-Buchanan,Steven Weaver,kathrynjohnson@example.com,204.675.8389,Manufacturing,9183,4,Platinum,2024-06-12,2023-12-20,Lao People's Democratic Republic,New Mexico,Gibbston,4130772,9
3982,Burns LLC,Donna Allen,cchavez@example.net,576.714.6823,Technology,4598,2,Gold,2024-05-20,2023-04-29,Syrian Arab Republic,Louisiana,Lake Michael,9094239,2
3983,Gilbert-Collins,George Guzman,kevinvasquez@example.com,(385)401-4134x006,Education,6972,3,Platinum,2024-02-05,2024-09-11,Syrian Arab Republic,New Hampshire,Heatherton,7335535,3
3984,"Carey, Murray and Mitchell",Luis Mccoy,hilleric@example.org,(702)533-5236x23067,Manufacturing,5871,6,Gold,2023-10-02,2023-01-09,Timor-Leste,Kansas,Lake Megantown,1703943,7
3985,Jordan-Duran,Jill Russell,lcabrera@example.org,+1-502-451-0563x2542,Finance,9575,3,Gold,2024-07-22,2023-02-25,Congo,Colorado,Lake Reneeside,4912695,6
3986,Clark-Ray,Raymond Flores,mcmillandominique@example.net,+1-466-512-1209x6763,Manufacturing,332,6,Gold,2024-06-25,2024-02-21,Aruba,Tennessee,Williamsonfort,7661081,5
3987,Jennings-Morse,Alexandra Perry,nancywilson@example.net,783-826-6995,Manufacturing,5023,5,Platinum,2023-01-25,2023-05-18,Mauritius,Nevada,Johnberg,2526974,2
3988,"Roberts, Hodges and Daniels",Douglas Edwards,ashleymaldonado@example.com,966.876.8797x49655,Manufacturing,5883,3,Bronze,2023-08-28,2024-08-21,Morocco,Washington,Martinezburgh,5151028,4
3989,"Arnold, Sanchez and Krueger",Francisco Hill,omolina@example.net,001-434-717-4609x76630,Technology,3156,3,Platinum,2024-04-08,2023-04-01,El Salvador,Colorado,Lake Whitneyland,5123313,8
3990,"Lewis, Fletcher and Nichols",Melissa Wilson,rogeryoung@example.org,(839)936-5898x04373,Retail,1451,5,Bronze,2024-09-29,2023-01-26,Antarctica (the territory South of 60 deg S),Delaware,Jenniferhaven,4613512,9
