lead_id,campaign_id,audience_id,first_name,last_name,email,phone,company,job_title,industry,company_size,lead_source,lead_score,status,created_date,last_activity,converted_date,country,state,city,utm_source,utm_medium,utm_campaign
13687,20,1,Bryan,Lucero,jillhoward@example.net,(506)463-6402x0982,Coleman LLC,"Exhibitions officer, museum/gallery",Government,2892,Influencer,41,Contacted,2024-07-05,2024-07-12,,Slovakia (Slovak Republic),Vermont,Wheelerville,influencer,organic,events_campaign_20
13688,26,7,Jonathan,Hooper,alan54@example.net,511.957.2140,Scott and Sons,Lobbyist,Healthcare,2637,SEO,45,Nurturing,2024-05-09,2024-12-12,,Gibraltar,Ohio,Garcialand,seo,organic,events_campaign_26
13689,23,5,Colton,Mckee,marciaholmes@example.net,976.732.8533,Perry Group,Higher education lecturer,Manufacturing,3133,Webinars,30,Nurturing,2024-12-16,2024-12-18,,Ukraine,Maine,North Carol,webinars,email,events_campaign_23
13690,17,2,Julie,Patel,jenniferadams@example.net,+1-366-583-8748x15442,Mcdonald Inc,"Development worker, community",Finance,6347,Events,70,Contacted,2023-09-03,2023-08-15,,Russian Federation,Minnesota,North Jessica,events,social,webinars_campaign_17
13691,20,1,Gregory,Farrell,wwells@example.com,226.452.1172,Moran Inc,"Engineer, energy",Government,4396,Influencer,10,Qualified,2024-07-08,2024-07-16,,Latvia,Connecticut,Sarahhaven,influencer,social,events_campaign_20
13692,5,5,Randall,Sanchez,kelly80@example.net,(429)656-9298,"Conner, Mcclure and Ferguson",Video editor,Finance,7603,Influencer,78,Converted,2024-07-03,2024-12-08,,Cameroon,Missouri,East Brandonview,influencer,social,social_media_campaign_5
13693,35,3,Nicole,Ross,blevinsmark@example.net,779-634-5873x541,Morgan LLC,"Accountant, chartered",Manufacturing,5058,Events,18,Nurturing,2024-09-05,2024-11-16,,South Africa,South Dakota,Nelsonview,events,organic,webinars_campaign_35
13694,9,5,Amanda,King,brendagoodman@example.com,+1-529-748-9838x743,Potter-Evans,Hydrogeologist,Technology,709,Webinars,46,Converted,2024-05-09,2024-09-29,,Colombia,Delaware,Port Ryanstad,webinars,email,content_marketing_campaign_9
13695,6,3,Taylor,Sloan,tim78@example.com,(931)699-0430x97037,Ortiz-Hines,"Designer, furniture",Finance,2174,SEO,4,New,2024-07-26,2024-11-13,2024-09-10,Honduras,Washington,Richardtown,seo,organic,email_campaign_6
13696,28,1,Crystal,Norton,tbeck@example.com,4617377778,Nelson-Day,Chartered legal executive (England and Wales),Manufacturing,946,Display,81,Qualified,2024-12-19,2024-12-22,,Thailand,Rhode Island,Wallborough,display,referral,influencer_campaign_28
13697,29,6,Lisa,Rivera,mary19@example.net,365-430-8248x39354,"Mills, Miller and Long",Operational investment banker,Manufacturing,7528,Influencer,37,Converted,2023-09-28,2024-02-06,2024-08-14,Wallis and Futuna,Maryland,Angelashire,influencer,referral,seo_campaign_29
13698,5,5,Juan,Reeves,xshort@example.net,595-622-4409,Bridges-Marshall,Musician,Finance,32,Influencer,78,Qualified,2024-09-13,2024-09-24,,Tajikistan,Massachusetts,Port Tiffany,influencer,email,social_media_campaign_5
13699,15,2,Melinda,Sosa,mariah32@example.net,6362147259,Jenkins LLC,Podiatrist,Technology,4986,Paid Search,80,Disqualified,2023-07-10,2024-07-20,,Uzbekistan,Texas,North Pennyville,paid_search,organic,events_campaign_15
13700,50,4,Brianna,Owen,kirbycharles@example.org,580.493.7167,Joseph and Sons,Quality manager,Government,8642,Influencer,61,Disqualified,2024-10-18,2024-10-03,,Equatorial Guinea,Minnesota,West James,influencer,referral,email_campaign_50
13701,36,3,Amanda,Jones,rogervaldez@example.net,+1-895-208-7072,Maxwell PLC,"Presenter, broadcasting",Finance,4067,Direct Mail,62,Disqualified,2024-09-25,2024-08-31,2024-11-01,Saint Martin,Washington,Briannaborough,direct_mail,email,social_media_campaign_36
13702,48,7,Diana,Lin,marianunez@example.net,+1-967-541-5227x86869,"Anderson, Charles and Johnson",TEFL teacher,Finance,6206,Social Media,70,Nurturing,2024-05-21,2024-04-12,,Kiribati,Oregon,East Michael,social_media,paid,seo_campaign_48
13703,49,2,Anthony,Matthews,cole82@example.com,766.822.0116x762,Smith Ltd,Event organiser,Healthcare,8727,Display,14,Disqualified,2024-12-17,2024-12-26,,Brunei Darussalam,Georgia,Hollowayhaven,display,email,content_marketing_campaign_49
13704,12,4,Blake,Villarreal,nathan87@example.net,+1-655-952-4096x04094,Andrade Inc,IT consultant,Finance,7391,Events,100,Disqualified,2023-12-27,2024-06-30,,Macao,North Carolina,East Shelly,events,email,seo_campaign_12
13705,29,6,Ronald,Jackson,manuellane@example.net,+1-703-586-7675x774,Molina LLC,Writer,Technology,1554,Influencer,50,Converted,2023-10-21,2024-02-29,,Liechtenstein,Texas,Lake Jillfurt,influencer,referral,seo_campaign_29
13706,24,6,Donald,Clayton,michelesullivan@example.net,746-718-0938,King-Contreras,Maintenance engineer,Government,7800,SEO,60,Nurturing,2023-11-22,2024-02-22,,American Samoa,Vermont,East John,seo,referral,email_campaign_24
13707,27,1,Randy,Campbell,alyssa67@example.com,001-905-450-3444x070,Davis Ltd,Catering manager,Manufacturing,2116,SEO,48,Contacted,2024-09-04,2024-10-12,,Portugal,Alabama,Mendezfort,seo,paid,webinars_campaign_27
13708,36,3,Christian,Trevino,jason17@example.org,001-423-983-1547,Melendez Inc,Haematologist,Manufacturing,2981,Direct Mail,25,Qualified,2024-07-26,2024-10-27,2024-05-31,Cambodia,Nevada,Hayleyside,direct_mail,social,social_media_campaign_36
13709,13,5,Roger,Porter,kimberly09@example.org,+1-427-221-1457,Smith-Wood,Animal technologist,Education,2759,SEO,93,Qualified,2024-04-28,2024-11-25,,Russian Federation,West Virginia,Melissaberg,seo,paid,email_campaign_13
13710,28,1,Benjamin,Guerrero,jeremyfinley@example.org,(397)656-9451x8756,Chavez-Huynh,Local government officer,Education,1792,Display,53,Contacted,2024-12-19,2024-12-22,,Congo,California,Danielville,display,organic,influencer_campaign_28
13711,29,6,Hannah,Potter,carljones@example.org,(253)985-4011x5435,Lynn-Baker,Social worker,Manufacturing,8551,Influencer,17,Nurturing,2023-10-14,2024-02-09,2024-08-14,Kenya,Idaho,Angelicaburgh,influencer,referral,seo_campaign_29
13712,27,1,Earl,Davis,reidkevin@example.com,990.721.2395x702,"Cabrera, Young and Cruz","Teacher, adult education",Technology,497,SEO,3,Contacted,2024-07-12,2024-04-15,,China,Alaska,Nathanmouth,seo,email,webinars_campaign_27
13713,1,2,Adrienne,Torres,csilva@example.com,(502)423-8909x408,"Robinson, Weeks and Neal","Psychologist, forensic",Retail,4170,Display,16,Qualified,2024-04-14,2024-10-31,2024-12-27,Finland,Connecticut,Lake Johnfurt,display,paid,content_marketing_campaign_1
13714,15,2,Gary,Stone,kevin09@example.com,+1-534-767-3075,Morgan PLC,Chartered accountant,Government,7626,Paid Search,65,New,2023-07-18,2024-07-21,,Lithuania,Kansas,North Dianestad,paid_search,social,events_campaign_15
13715,15,2,Monique,Riggs,sampsonscott@example.net,001-933-821-9258x068,"Hernandez, Christian and Potter",Diplomatic Services operational officer,Education,8802,Paid Search,3,Nurturing,2023-09-08,2024-06-07,,Northern Mariana Islands,Minnesota,Port Christinaport,paid_search,email,events_campaign_15
13716,20,1,Megan,Koch,jessica88@example.com,957-848-6972x19736,Shaffer-Bush,"Programmer, applications",Government,5985,Influencer,64,Disqualified,2024-07-05,2024-11-25,,Liechtenstein,Arkansas,New Mark,influencer,social,events_campaign_20
13717,34,7,Diana,Herrera,antoniosantos@example.com,+1-348-519-1871x025,Nunez Inc,Tax adviser,Technology,8068,Events,71,Disqualified,2024-06-04,2024-09-17,,Greece,Virginia,Brooksville,events,email,seo_campaign_34
13718,41,7,Valerie,Jones,chodges@example.org,+1-503-640-0769,Andrews Inc,Secretary/administrator,Technology,2289,Events,23,Converted,2024-06-02,2024-10-06,,Sri Lanka,Kansas,East Samantha,events,social,display_campaign_41
13719,9,5,Whitney,Bolton,cmiles@example.org,398.758.4955,Thompson-Walters,International aid/development worker,Education,2992,Webinars,62,Qualified,2024-02-15,2024-01-14,,Oman,Illinois,Wesleyfurt,webinars,email,content_marketing_campaign_9
13720,13,5,Amber,Fernandez,smithashley@example.net,001-516-244-9254x6297,Lindsey Inc,Regulatory affairs officer,Government,861,SEO,89,New,2024-05-21,2024-11-16,,Lebanon,Georgia,North Christopher,seo,organic,email_campaign_13
13721,48,7,Billy,Jordan,harrisdouglas@example.net,660-824-2288x185,"Cantrell, Stephens and Conway",Secondary school teacher,Manufacturing,945,Social Media,63,Contacted,2024-03-17,2024-05-20,,Chad,New Mexico,Turnerland,social_media,paid,seo_campaign_48
13722,16,4,Tina,Lee,eanderson@example.net,001-469-989-4070x28549,"Martin, Payne and Melton","Surveyor, hydrographic",Government,2766,Paid Search,52,Qualified,2024-11-30,2024-10-09,,Thailand,Texas,Bergerbury,paid_search,paid,display_campaign_16
13723,34,7,Michael,Tanner,april64@example.org,597.414.7080x210,Lopez Group,Agricultural engineer,Government,8117,Events,97,Contacted,2024-07-05,2024-11-29,,Sweden,Illinois,Elliottborough,events,organic,seo_campaign_34
13724,37,3,Bailey,Nichols,victoriagriffin@example.org,843-599-5189x902,Nicholson-Bennett,Operations geologist,Retail,9249,Events,98,Disqualified,2024-10-29,2024-12-15,,Antarctica (the territory South of 60 deg S),Missouri,East Carolineton,events,paid,direct_mail_campaign_37
13725,6,3,Bryan,Horton,jack25@example.net,001-300-314-7374x8166,Gomez Ltd,"Surveyor, land/geomatics",Finance,4256,SEO,48,Nurturing,2024-08-19,2024-08-28,,Iran,New Mexico,North Sarahhaven,seo,paid,email_campaign_6
13726,19,5,Jacob,White,pattersonstephanie@example.org,938-853-5533x184,Williams Group,Broadcast journalist,Government,8457,Influencer,21,New,2024-08-19,2024-09-23,2024-12-22,Togo,Missouri,East James,influencer,organic,direct_mail_campaign_19
13727,38,7,Julie,King,khernandez@example.org,896-627-5703x800,"Smith, Hanson and Garcia",Printmaker,Government,9481,Direct Mail,57,Converted,2023-11-23,2024-01-15,,Andorra,Georgia,West Robert,direct_mail,social,seo_campaign_38
13728,29,6,Ronald,Chandler,belladam@example.net,482.878.1492x9808,"Collins, York and Robinson",Consulting civil engineer,Technology,6239,Influencer,81,Nurturing,2023-09-24,2024-09-22,2024-03-11,Bolivia,New Jersey,Nicoleshire,influencer,social,seo_campaign_29
13729,19,5,Tyler,Hopkins,vmills@example.org,(853)274-8088x3158,Johnson and Sons,Charity fundraiser,Education,6609,Influencer,24,Contacted,2024-08-09,2024-11-02,,Algeria,New Hampshire,South Pamela,influencer,social,direct_mail_campaign_19
13730,26,7,Arthur,Morrison,jacquelinewebb@example.net,(576)936-5044x947,Fischer LLC,Medical laboratory scientific officer,Manufacturing,1610,SEO,79,New,2024-07-14,2023-10-23,2023-09-09,Hong Kong,Kentucky,Port James,seo,email,events_campaign_26
13731,37,3,Kayla,Brown,cohenpeggy@example.com,932.959.5521,"Ellis, Jacobs and Young",Engineering geologist,Technology,3849,Events,31,New,2024-10-28,2024-10-13,,Palestinian Territory,Oklahoma,North Rebeccaburgh,events,paid,direct_mail_campaign_37
13732,29,6,Bryan,Ramos,laurendiaz@example.com,9927594373,King-Simpson,Consulting civil engineer,Manufacturing,5408,Influencer,43,Qualified,2023-09-30,2024-10-07,,Burundi,Michigan,North Carly,influencer,paid,seo_campaign_29
13733,32,4,Gregory,Powell,margarettaylor@example.com,(520)222-9218,"Cortez, Dalton and Clayton",Technical brewer,Education,3972,Influencer,77,Disqualified,2023-02-18,2023-06-01,,San Marino,Maryland,Powersland,influencer,email,events_campaign_32
13734,17,2,Terri,Benson,collinsdouglas@example.com,664.603.2103x6641,Hall-Jimenez,"Geneticist, molecular",Technology,8620,Events,82,Nurturing,2024-02-20,2023-12-24,,Netherlands Antilles,New Mexico,Lake Amyside,events,organic,webinars_campaign_17
13735,28,1,Jacob,Fox,james28@example.com,001-515-816-3256x664,"Smith, Poole and Lopez",Insurance broker,Retail,6362,Display,36,Nurturing,2024-12-19,2024-12-30,2024-12-19,Samoa,Massachusetts,Brandymouth,display,organic,influencer_campaign_28
13736,16,4,Brian,Woods,kimberlyfrank@example.org,001-385-480-8689x575,White-Harper,Banker,Government,8940,Paid Search,37,Disqualified,2024-10-07,2024-12-02,,Tanzania,Pennsylvania,West Brenda,paid_search,referral,display_campaign_16
13737,40,2,Christian,Dean,lindamiller@example.net,338.544.3786,Castillo-Smith,Freight forwarder,Education,4382,Email,25,Disqualified,2023-03-04,2023-09-14,2023-08-28,Guam,New Hampshire,East Kevin,email,organic,webinars_campaign_40
13738,48,7,James,Rosario,lisanguyen@example.com,001-591-967-2374x5010,"Gilbert, Moody and Lynch",Editorial assistant,Finance,1306,Social Media,32,Contacted,2024-07-02,2023-08-27,,United Arab Emirates,Texas,Younghaven,social_media,social,seo_campaign_48
13739,38,7,Beth,Landry,brewerjoseph@example.com,882.298.6117x3118,Boyd-Estrada,Chief Technology Officer,Technology,3944,Direct Mail,63,Converted,2023-11-24,2024-06-28,,Serbia,Connecticut,Adamsport,direct_mail,organic,seo_campaign_38
13740,46,6,Jesus,Rogers,lpatel@example.org,001-474-524-6759,"King, Chan and Hernandez",Financial adviser,Education,3314,Social Media,99,Converted,2023-07-21,2024-11-17,2024-09-14,Guinea,California,Nelsonton,social_media,paid,display_campaign_46
13741,19,5,Jessica,Sanchez,teresacooper@example.net,491-860-0577x905,Parrish and Sons,Clinical embryologist,Education,3896,Influencer,11,New,2024-07-17,2024-10-29,,New Zealand,Wyoming,Jacobfort,influencer,paid,direct_mail_campaign_19
13742,14,3,Cheryl,Hansen,whiteedward@example.org,001-389-781-8373x478,Hanna Group,Fine artist,Manufacturing,7021,Social Media,23,Qualified,2024-03-01,2024-11-09,,Qatar,Kansas,Port Kaitlyn,social_media,referral,social_media_campaign_14
13743,49,2,Andrew,Fowler,christian78@example.com,308-616-9477x19191,Mitchell-Herring,Field trials officer,Finance,8115,Display,3,Nurturing,2024-12-19,2024-12-23,,Saint Lucia,Wisconsin,West Kimberly,display,paid,content_marketing_campaign_49
13744,16,4,Heidi,Smith,pamela79@example.com,(473)521-2169x4535,Davis-Watson,"Secretary, company",Healthcare,6585,Paid Search,40,Contacted,2024-10-02,2024-10-03,,El Salvador,Wyoming,Johnport,paid_search,organic,display_campaign_16
13745,25,2,Diana,Harris,jasmine05@example.net,3299523271,Mckinney Ltd,"Radiographer, diagnostic",Finance,5069,Direct Mail,9,New,2024-10-23,2024-09-28,,Cuba,Vermont,Tiffanystad,direct_mail,social,paid_search_campaign_25
13746,22,5,Chad,Howard,floressergio@example.com,982.636.2046x54809,Waters Inc,Clinical cytogeneticist,Government,1156,Display,4,Contacted,2024-02-01,2024-03-28,,Aruba,North Dakota,Davidland,display,organic,seo_campaign_22
13747,20,1,Stephen,Boyd,pachecopamela@example.org,913.933.5361,Pitts-Lopez,"Teacher, adult education",Healthcare,6127,Influencer,27,Nurturing,2024-07-06,2024-07-24,,Suriname,North Dakota,Port Tom,influencer,social,events_campaign_20
13748,24,6,Amy,Wells,ryan20@example.org,206-522-8331,Martin-Curry,Pensions consultant,Technology,6286,SEO,23,Disqualified,2024-10-07,2024-02-12,,Saint Pierre and Miquelon,New York,South Lindsey,seo,organic,email_campaign_24
13749,36,3,Donna,Gaines,adam59@example.com,2437786558,Molina-Meyer,Software engineer,Education,9660,Direct Mail,64,Nurturing,2024-06-13,2024-07-05,,Haiti,Connecticut,Turnershire,direct_mail,paid,social_media_campaign_36
13750,11,2,Robert,Farley,robertsbrian@example.org,(382)452-0259x2018,Weber-Acosta,"Conservation officer, historic buildings",Technology,6866,Events,9,Contacted,2024-07-26,2024-08-07,,Malaysia,Colorado,North Sherry,events,paid,paid_search_campaign_11
13751,37,3,Katelyn,Hale,edwardsgordon@example.net,3935740878,"Jackson, Carter and Diaz","Embryologist, clinical",Retail,362,Events,52,Converted,2024-11-21,2024-11-10,,Liberia,Utah,Robertoside,events,social,direct_mail_campaign_37
13752,45,1,Michael,Bailey,david39@example.net,782.937.0589x847,Fletcher Ltd,Fish farm manager,Finance,6241,Direct Mail,38,Contacted,2023-12-05,2024-04-30,,Tokelau,Wyoming,Smithborough,direct_mail,referral,influencer_campaign_45
13753,5,5,Misty,Barnes,snyderdebra@example.org,001-847-739-2059,Miranda Ltd,Soil scientist,Manufacturing,1690,Influencer,68,Disqualified,2024-09-22,2024-07-03,,Togo,Missouri,Darleneville,influencer,organic,social_media_campaign_5
13754,8,5,Tammy,Dunn,lmckinney@example.org,830-977-5522x631,Schroeder and Sons,Armed forces technical officer,Retail,608,Influencer,84,Nurturing,2023-11-16,2024-04-10,,Equatorial Guinea,Alaska,South Erika,influencer,organic,direct_mail_campaign_8
13755,28,1,Kevin,Reeves,kelleyjessica@example.net,555-398-3265x1753,Townsend Group,Amenity horticulturist,Government,3634,Display,29,Disqualified,2024-12-19,2024-12-26,2024-12-25,Bangladesh,South Dakota,Lake Bryan,display,referral,influencer_campaign_28
13756,9,5,James,Elliott,chad95@example.com,(299)458-7232x29884,"Mcdowell, Frost and Lindsey","Scientist, forensic",Technology,6824,Webinars,92,Contacted,2023-11-28,2024-08-12,,Seychelles,Washington,Colemanshire,webinars,email,content_marketing_campaign_9
13757,48,7,Michelle,Porter,barry62@example.com,5299386539,Alexander-Joseph,Marketing executive,Finance,4626,Social Media,31,Nurturing,2024-03-18,2024-07-01,,Israel,Colorado,Thomasmouth,social_media,paid,seo_campaign_48
13758,4,7,Kyle,Cook,veronica76@example.org,4604325540,"Glover, Williams and Moon",Community development worker,Finance,693,Email,49,Nurturing,2024-10-30,2024-09-27,,Angola,North Carolina,South Garyfurt,email,paid,social_media_campaign_4
13759,20,1,David,Owens,alyssa21@example.org,963-808-1963,"Andrade, Dean and Wolf",Equality and diversity officer,Finance,9424,Influencer,29,Converted,2024-07-02,2024-11-26,2024-07-04,Faroe Islands,Wyoming,Jonathanside,influencer,social,events_campaign_20
13760,8,5,Kristen,Wilkins,stewartpatrick@example.net,001-300-322-5920,Ross-Moore,Legal executive,Technology,171,Influencer,67,Converted,2023-11-13,2024-10-14,2024-12-06,Central African Republic,Montana,Gardnerport,influencer,referral,direct_mail_campaign_8
13761,48,7,Cristina,Lucero,charlesjones@example.net,452-577-9452,"Montgomery, Lopez and Walls","Engineer, chemical",Technology,6763,Social Media,97,Nurturing,2023-09-21,2024-03-28,,Brunei Darussalam,Colorado,East Patrickborough,social_media,organic,seo_campaign_48
13762,41,7,Ashlee,Adams,tanyacastillo@example.org,001-334-216-7912x7340,Hanna Inc,Pension scheme manager,Government,4398,Events,52,Disqualified,2024-05-26,2024-05-06,2024-08-24,Guatemala,South Carolina,Espinozaport,events,referral,display_campaign_41
13763,17,2,Allison,Brown,larrygeorge@example.org,(893)687-1029x355,Briggs-Garcia,"Surveyor, planning and development",Government,4917,Events,36,Disqualified,2023-10-14,2023-08-21,,Portugal,Mississippi,West Calvin,events,referral,webinars_campaign_17
13764,10,7,Kyle,Lopez,kramerkeith@example.net,890.537.0700,Underwood-Neal,Immunologist,Technology,7771,Social Media,57,New,2023-05-28,2023-01-04,,Portugal,Montana,South Susanbury,social_media,social,email_campaign_10
13765,23,5,Craig,Daniel,harrellsarah@example.com,+1-400-909-0448x4149,"Allen, Johnson and Patterson",Fisheries officer,Manufacturing,6547,Webinars,9,Contacted,2024-12-17,2024-12-20,,Italy,Pennsylvania,Fullerborough,webinars,paid,events_campaign_23
